baseline_mae,baseline_rmse,baseline_r2,y_test_min,y_test_max,y_test_mean,prediction_min,prediction_max,prediction_mean,model_mae,model_rmse,model_r2,mae_w,rmse_w,r2_w,n_train,n_test,capacity_source,target_mode,model_kind,experiment,train_systems,test_systems
0.2733177207649203,0.3070547579259517,-0.0003811869663163936,-0.0019901964285714284,1.0254136904761906,0.3203498957548109,-75.44972672530425,1.0496115533397106,0.3531498757827417,0.09167711888418598,1.1549554806917366,-13.153516038721246,102.67837315028832,1293.550138374745,-13.153516038721248,5455,4492,dc_capacity,normalized_power,polynomial_linear,leave_one_system_out,"[34, 1239, 1430]",[10]
0.2343028545278189,0.25723957490088284,-0.07794931622691559,-0.003409710856519367,0.7786074740861975,0.26414995737004715,-9.71307074458816,12.069796039934088,-0.44013766570123625,4.071437260008899,4.778667494874482,-370.9943987968304,597035.559807705,700743.801448394,-370.99439879683035,8554,1393,dc_capacity,normalized_power,polynomial_linear,leave_one_system_out,"[10, 1239, 1430]",[34]
0.22351817504510949,0.2537416553700518,-0.01837439838054311,-0.01711309523809524,0.9201388888888888,0.2980168905168905,-43.70718261900739,28.209896670830478,-5.972179288455999,11.900187412386053,14.661573712633135,-3399.04849541734,239907.77823370285,295577.32604668406,-3399.04849541734,7477,2470,dc_capacity,normalized_power,polynomial_linear,leave_one_system_out,"[10, 34, 1430]",[1239]
0.2859811238927681,0.3294764736684206,-0.15392621215210767,0.0,0.923604172910423,0.42471246146720393,-0.11317024863671266,0.7393750242360124,0.338543626192186,0.12488809249548088,0.1608744725866331,0.7248918270516602,90009.34602334298,115945.44988263819,0.7248918270516602,8355,1592,dc_capacity,normalized_power,polynomial_linear,leave_one_system_out,"[10, 34, 1239]",[1430]
