system_id,label,mae_normalized,rmse_normalized,r2_normalized,mae_W,rmse_W,prediction_lt_0_pct,prediction_gt_1_pct,prediction_gt_1_1_pct,prediction_gt_1_2_pct,mae_night,rmse_night,mae_daylight,rmse_daylight,nighttime_positive_prediction_pct
10,24h_model,0.1570404538378671,0.21381501506588943,0.5149234798342264,175.8853082984112,239.47281687379618,2.292965271593945,0.0,0.0,0.0,0.060657194558429404,0.1010865862784519,0.18149269572595222,0.23392888866595166,91.85918591859186
10,daylight_model_night_zero,0.15989504401311028,0.21830796463803917,0.4943232170930326,179.08244929468353,244.50492039460386,0.17809439002671415,0.0,0.0,0.0,0.07994801857911099,0.14563861238255593,0.18017744594431465,0.23316970694626205,0.0
34,24h_model,0.10788842411255291,0.15571570922476194,0.6050086079849097,15820.758511864757,22834.15160071909,2.3689877961234744,0.0,0.0,0.0,0.05151567949803007,0.07442850807379597,0.12587858977078603,0.17383202531923095,95.54896142433235
34,daylight_model_night_zero,0.11516727371292255,0.16496482807472032,0.5566920778647686,16888.129017262967,24190.44238887699,0.7896625987078248,0.0,0.0,0.0,0.05969776403910499,0.10378505595824333,0.1328691910993587,0.18016805519938917,0.0
1239,24h_model,0.14282315651356658,0.18975487934495866,0.4304788729137974,2879.314835313502,3825.4583675943672,2.42914979757085,0.0,0.0,0.0,0.08408516238634262,0.10421713645575467,0.14683725818835092,0.19423014425055693,95.56962025316456
1239,daylight_model_night_zero,0.13803083082360276,0.18766519838719956,0.44295353872889964,2782.701549403832,3783.3303994859434,2.753036437246964,0.0,0.0,0.0,0.013189107394012413,0.022153187082363582,0.1465624018884277,0.19388519867074178,0.0
1430,24h_model,0.17778945192559845,0.24451270978100742,0.36447579240796135,128136.41379181732,176225.2001933677,2.135678391959799,0.0,0.0,0.0,0.0632867928902835,0.10466001910516247,0.19673352289337387,0.26051041244547574,88.05309734513274
1430,daylight_model_night_zero,0.16352139538619764,0.22790206395596502,0.44788984268095755,117853.14008274034,164253.57553434314,0.12562814070351758,0.0,0.0,0.0,0.05933154400908824,0.1126398340313326,0.1807592478102289,0.2417300063924004,0.0
