system_id,date,timestamp,tracker_surface_tilt_deg,tracker_surface_azimuth_deg,solar_elevation_deg,poa_synthetic_W_m2,predicted_normalized_power
1430,2010-01-03,2010-01-03 12:00:00-07:00,2.6482594746643255,90.0,27.466958119511006,422.2174585069141,0.23739606610796565
1430,2010-03-23,2010-03-23 12:00:00-06:00,21.09432319240162,90.0,48.519007388128834,654.8779591207333,0.42944655575268836
1430,2010-06-10,2010-06-10 12:00:00-06:00,14.34845285738908,90.0,68.99624650147885,982.852769353566,0.6975699647798197
1430,2010-08-29,2010-08-29 12:00:00-06:00,17.43936053421493,90.0,56.512938287027154,916.9587246830738,0.728500173271334
