system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,capacidad_instalada_kw,eficiencia,eficiencia_predicha,ac_power_predicha
1239,2020-04-12 17:00:00,20.0,209.503,10.225557773600002,-0.9659258262890684,-0.2588190451025206,0.980575394063143,-0.1961425414281968,18.55,1.0781671159029649,167.61138805090167,3109.191248344226
1239,2020-04-12 18:00:00,20.0,91.06175,9.938752195100005,-1.0,-1.8369701987210294e-16,0.980575394063143,-0.1961425414281968,18.55,1.0781671159029649,77.4146840866699,1436.0423898077265
1239,2020-04-13 06:00:00,20.0,31.3065,3.238057214600003,1.0,6.123233995736766e-17,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,62.90750836759473,1166.9342802188823
1239,2020-04-13 07:00:00,15.0,89.79650000000001,3.545973905900003,0.9659258262890684,-0.2588190451025206,0.9770638564833508,-0.2129465199384159,18.55,0.8086253369272237,118.80505685573854,2203.83380467395
1239,2020-04-13 08:00:00,20.0,148.7445,3.749723922200002,0.8660254037844387,-0.4999999999999998,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,168.33672614231062,3122.646269939862
1239,2020-04-13 09:00:00,20.0,135.26175,3.761112812000001,0.7071067811865476,-0.7071067811865475,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,183.70645543004582,3407.7547482273503
1239,2020-04-13 10:00:00,20.0,123.59,3.4530572318000026,0.4999999999999999,-0.8660254037844387,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,196.23042459279498,3640.0743761963467
1239,2020-04-13 11:00:00,15.0,109.9765,3.6513905810000025,0.258819045102521,-0.9659258262890682,0.9770638564833508,-0.2129465199384159,18.55,0.8086253369272237,197.20408512234178,3658.13577901944
1239,2020-04-13 12:00:00,15.0,200.10025,4.756807336100002,1.2246467991473532e-16,-1.0,0.9770638564833508,-0.2129465199384159,18.55,0.8086253369272237,236.20692758036654,4381.638506615799
1239,2020-04-13 13:00:00,20.0,117.85225,6.035140771700004,-0.2588190451025208,-0.9659258262890684,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,184.73916561008298,3426.911522067039
1239,2020-04-13 14:00:00,20.0,86.393,7.210696421300003,-0.4999999999999997,-0.8660254037844388,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,156.84508074931477,2909.476247899789
1239,2020-04-13 15:00:00,20.0,83.884,7.9840298165,-0.7071067811865471,-0.7071067811865479,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,144.92099752214855,2688.2845040358557
1239,2020-04-13 16:00:00,20.0,52.90475,7.936113146000004,-0.8660254037844385,-0.5000000000000004,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,118.3307513857489,2195.035438205642
1239,2020-04-13 17:00:00,20.0,33.57525,7.632363121700004,-0.9659258262890684,-0.2588190451025206,0.9770638564833508,-0.2129465199384159,18.55,1.0781671159029649,90.96178231388214,1687.3410619225137
1239,2020-04-13 18:00:00,15.0,17.95475,8.0868076025,-1.0,-1.8369701987210294e-16,0.9770638564833508,-0.2129465199384159,18.55,0.8086253369272237,50.42485427221679,935.3810467496215
1239,2020-04-14 06:00:00,20.0,74.41550000000001,3.356112779600004,1.0,6.123233995736766e-17,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,81.71986610277713,1515.9035162065159
1239,2020-04-14 07:00:00,15.0,149.486,3.628890579200004,0.9659258262890684,-0.2588190451025206,0.9732643737003824,-0.2296877421317956,18.55,0.8086253369272237,144.98373446895314,2689.448274399081
1239,2020-04-14 08:00:00,15.0,269.8602,4.656890661440001,0.8660254037844387,-0.4999999999999998,0.9732643737003824,-0.2296877421317956,18.55,0.8086253369272237,211.75803958666972,3928.1116343327235
1239,2020-04-14 09:00:00,20.0,456.0935,5.090001807200005,0.7071067811865476,-0.7071067811865475,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,307.2298493445883,5699.113705342113
1239,2020-04-14 10:00:00,10.0,616.66275,6.604446372800004,0.4999999999999999,-0.8660254037844387,0.9732643737003824,-0.2296877421317956,18.55,0.5390835579514824,379.5178171956408,7040.055508979138
1239,2020-04-14 11:00:00,15.0,799.1567499999999,8.216113168400001,0.258819045102521,-0.9659258262890682,0.9732643737003824,-0.2296877421317956,18.55,0.8086253369272237,462.51714347387343,8579.693011440353
1239,2020-04-14 12:00:00,20.0,827.75825,7.309029762500003,1.2246467991473532e-16,-1.0,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,518.5394755767878,9618.907271949414
1239,2020-04-14 13:00:00,20.0,784.9192,7.544668670240003,-0.2588190451025208,-0.9659258262890684,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,518.3495405613598,9615.383977413225
1239,2020-04-14 14:00:00,20.0,742.914,8.847502107800002,-0.4999999999999997,-0.8660254037844388,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,495.4700610299221,9190.969632105054
1239,2020-04-14 15:00:00,10.0,653.72875,8.543890972400003,-0.7071067811865471,-0.7071067811865479,0.9732643737003824,-0.2296877421317956,18.55,0.5390835579514824,461.71485170525676,8564.810499132513
1239,2020-04-14 16:00:00,15.0,358.378,7.763335354400001,-0.8660254037844385,-0.5000000000000004,0.9732643737003824,-0.2296877421317956,18.55,0.8086253369272237,299.98884597367055,5564.793092811589
1239,2020-04-14 17:00:00,20.0,200.8855,7.095279745400003,-0.9659258262890684,-0.2588190451025206,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,197.05207976108784,3655.3160795681797
1239,2020-04-14 18:00:00,20.0,74.4595,5.540140732100001,-1.0,-1.8369701987210294e-16,0.9732643737003824,-0.2296877421317956,18.55,1.0781671159029649,104.60242552779025,1940.3749935405092
1239,2020-04-15 06:00:00,5.0,44.309,-0.2804152890999977,1.0,6.123233995736766e-17,0.9691780654392536,-0.2463612742933147,18.55,0.2695417789757412,100.67940354494695,1867.602935758766
1239,2020-04-15 07:00:00,20.0,193.3805,1.5561126356000026,0.9659258262890684,-0.2588190451025206,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,185.0400767337328,3432.4934234107436
1239,2020-04-15 08:00:00,20.0,406.309,4.544307319100002,0.8660254037844387,-0.4999999999999998,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,271.16023796305944,5030.022414214753
1239,2020-04-15 09:00:00,10.0,387.394,6.296529681500003,0.7071067811865476,-0.7071067811865475,0.9691780654392536,-0.2463612742933147,18.55,0.5390835579514824,269.7914122637463,5004.630697492494
1239,2020-04-15 10:00:00,20.0,539.9559999999999,5.1940295933000025,0.4999999999999999,-0.8660254037844387,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,371.35748793398693,6888.681401175458
1239,2020-04-15 11:00:00,15.0,462.137,6.697501935800003,0.258819045102521,-0.9659258262890682,0.9691780654392536,-0.2463612742933147,18.55,0.8086253369272237,336.3263889368862,6238.854514779239
1239,2020-04-15 12:00:00,20.0,607.89225,5.525974064300003,1.2246467991473532e-16,-1.0,0.9691780654392536,-0.2463612742933147,18.55,1.0781671159029649,442.9117185342101,8216.012378809597
