measured_on,ac_power__5074,ambient_temp__5042,kwh_gross__5045,kwh_net__5046,module_temp__5043,poa_irradiance__5041,system_id
2010-01-11 06:00:00,0.0,-2.008666,0.0,0.0,-6.5046,5.014866,1430
2010-01-11 06:15:00,0.0,-0.728466,0.0,0.0,-7.327666,5.1728,1430
2010-01-11 06:30:00,0.0,-0.119533,0.0,0.0,-7.089666,5.253866,1430
2010-01-11 06:45:00,0.0,-1.3718,0.0,0.0,-6.169333,5.2794,1430
2010-01-11 07:00:00,0.0,-0.5376659999999999,0.0,0.0,-5.690066,5.289666,1430
2010-01-11 07:15:00,0.0,-1.3722,0.0,0.0,-5.9974,5.274266,1430
2010-01-11 07:30:00,0.0,-0.4148,0.0,0.0,-5.298466,5.488266,1430
2010-01-11 07:45:00,0.0,-1.4364,0.0,0.0,-5.9294,7.1716,1430
2010-01-11 08:00:00,0.0,-1.0984,0.0,0.0,-5.980866,31.438266,1430
2010-01-11 08:15:00,2.893333,-0.798,-1.0,-1.0,-4.433866,98.617533,1430
2010-01-11 08:30:00,22.546666,-0.5532,2.0,2.0,-2.527266,184.967133,1430
2010-01-11 08:45:00,44.126666,-0.001333,12.0,12.0,0.539533,277.4352,1430
2010-01-11 09:00:00,68.46,0.450266,25.0,25.0,3.499266,371.276666,1430
2010-01-11 09:15:00,95.993333,1.4716,40.0,40.0,7.396133,467.3666,1430
2010-01-11 09:30:00,121.686666,2.309,55.0,55.0,11.617933,557.902066,1430
2010-01-11 09:45:00,147.44,3.159333,70.0,70.0,16.332933,644.1548,1430
2010-01-11 10:00:00,166.746666,4.6316,84.0,84.0,21.251266,704.956133,1430
2010-01-11 10:15:00,171.086666,4.3582,95.0,95.0,21.342666,698.689866,1430
2010-01-11 10:30:00,175.893333,5.376933,95.0,95.0,23.080466,699.717266,1430
2010-01-11 10:45:00,176.733333,7.759865999999999,96.0,96.0,26.404066,687.896733,1430
2010-01-11 11:00:00,177.12,7.0524,94.0,94.0,26.8794,670.008266,1430
2010-01-11 11:15:00,176.48,7.858799999999999,95.0,95.0,26.527866,646.743733,1430
2010-01-11 11:30:00,173.886666,7.449466,92.0,92.0,24.698333,615.041133,1430
2010-01-11 11:45:00,172.686666,6.5866,90.0,90.0,19.433,585.708666,1430
2010-01-11 12:00:00,171.513333,6.3624,89.0,89.0,18.186666,561.055533,1430
2010-01-11 12:15:00,169.886666,6.109066,87.0,87.0,19.358266,543.192466,1430
2010-01-11 12:30:00,169.12,6.475133,84.0,84.0,20.107133,530.8024,1430
2010-01-11 12:45:00,170.06,6.623866,85.0,85.0,19.028266,525.090466,1430
2010-01-11 13:00:00,171.16,6.663933,85.0,85.0,17.605133,521.876066,1430
2010-01-11 13:15:00,175.48,6.532266,85.0,85.0,18.137533,532.2062,1430
2010-01-11 13:30:00,178.026666,6.969533,88.0,88.0,20.466866,543.1468,1430
2010-01-11 13:45:00,182.713333,7.949066,89.0,89.0,22.878866,560.363733,1430
2010-01-11 14:00:00,187.4,8.3564,92.0,92.0,24.535333,578.964266,1430
2010-01-11 14:15:00,191.046666,8.9116,95.0,95.0,25.781266,596.527,1430
2010-01-11 14:30:00,190.56,8.071132999999998,97.0,97.0,24.6108,600.046866,1430
2010-01-11 14:45:00,197.62,6.7088,98.0,98.0,19.385666,619.456066,1430
2010-01-11 15:00:00,197.466666,7.039733,102.0,102.0,19.610066,621.403933,1430
2010-01-11 15:15:00,194.52,7.827933,101.0,101.0,23.840466,620.936133,1430
2010-01-11 15:30:00,185.98,8.744799999999998,101.0,101.0,25.596533,599.4516,1430
2010-01-11 15:45:00,165.086666,8.009333,98.0,98.0,23.305666,506.113666,1430
2010-01-11 16:00:00,137.753333,8.028333,87.0,87.0,19.134733,405.695666,1430
2010-01-11 16:15:00,108.613333,7.953,72.0,72.0,15.345733,309.0464,1430
2010-01-11 16:30:00,77.073333,7.698266,55.0,55.0,12.105333,221.522066,1430
2010-01-11 16:45:00,45.286666,7.630133,41.0,41.0,8.0264,139.806066,1430
2010-01-11 17:00:00,16.966666,7.498332999999999,23.0,23.0,3.876733,63.9038,1430
2010-01-11 17:15:00,3.113333,4.812066,9.0,9.0,-0.019866,15.116466,1430
2010-01-11 17:30:00,0.8599999999999999,3.4126,1.0,1.0,-1.981066,9.292666,1430
2010-01-11 17:45:00,0.0,1.999466,0.0,0.0,-3.1988,5.477866,1430
2010-01-11 18:00:00,0.0,1.601733,0.0,0.0,-3.295666,4.2924,1430
2010-01-11 18:15:00,0.0,1.621933,0.0,0.0,-3.339,4.414733,1430
2010-01-11 18:30:00,0.0,0.7703999999999999,0.0,0.0,-3.582733,4.490933,1430
2010-01-11 18:45:00,0.0,-1.516933,-1.0,-1.0,-4.677333,4.648933,1430
2010-01-17 06:00:00,0.0,2.480533,-1.0,-1.0,-0.597866,4.145333,1430
2010-01-17 06:15:00,0.0,2.658733,0.0,0.0,0.124866,4.1656,1430
2010-01-17 06:30:00,0.0,4.308333,0.0,0.0,1.5092,4.104666,1430
2010-01-17 06:45:00,0.0,4.2932,0.0,0.0,2.3148,3.901,1430
2010-01-17 07:00:00,0.0,3.970666,0.0,0.0,2.436533,3.743133,1430
2010-01-17 07:15:00,0.0,4.232266,0.0,0.0,2.435,3.687333,1430
2010-01-17 07:30:00,0.0,4.631066,0.0,0.0,2.162733,3.6924,1430
2010-01-17 07:45:00,0.0,4.512066,0.0,0.0,1.908066,4.14,1430
2010-01-17 08:00:00,0.0,4.281533,0.0,0.0,1.6634,6.566333,1430
2010-01-17 08:15:00,0.0,4.225333,0.0,0.0,1.666866,13.265066,1430
2010-01-17 08:30:00,0.0,3.544933,-1.0,-1.0,1.596733,28.783133,1430
2010-01-17 08:45:00,3.546666,4.391466,0.0,0.0,2.567933,45.766266,1430
2010-01-17 09:00:00,17.906666,4.983133,3.0,3.0,3.611866,64.310866,1430
2010-01-17 09:15:00,28.386666,5.125666,9.0,9.0,4.856533,97.050933,1430
2010-01-17 09:30:00,40.593333,5.110933,14.0,14.0,6.353666,134.831733,1430
2010-01-17 09:45:00,54.293333,5.906933,20.0,20.0,8.319933,180.419933,1430
2010-01-17 10:00:00,65.6,6.599133,28.0,28.0,10.879666,214.8792,1430
2010-01-17 10:15:00,60.546666,7.0502,33.0,33.0,12.004866,191.177266,1430
2010-01-17 10:30:00,73.04,7.409333,30.0,30.0,12.7284,231.740333,1430
2010-01-17 10:45:00,87.046666,7.655533,37.0,37.0,14.341866,271.087733,1430
2010-01-17 11:00:00,105.786666,8.061666,44.0,44.0,16.571866,338.450133,1430
2010-01-17 11:15:00,98.6,8.180466,54.0,54.0,17.0404,306.554066,1430
2010-01-17 11:30:00,106.686666,8.4,48.0,48.0,17.1304,328.053733,1430
2010-01-17 11:45:00,74.42,8.289132999999998,52.0,52.0,15.384133,225.682533,1430
2010-01-17 12:00:00,75.62,8.2712,36.0,36.0,13.1336,229.512466,1430
2010-01-17 12:15:00,96.28,8.424466,38.0,38.0,14.255533,291.7226,1430
2010-01-17 12:30:00,139.54,8.934933,49.0,49.0,18.6026,423.182266,1430
2010-01-17 12:45:00,116.2,8.999665999999998,68.0,68.0,18.2846,353.108666,1430
2010-01-17 13:00:00,106.36,9.0428,58.0,58.0,17.7638,319.274866,1430
2010-01-17 13:15:00,104.16,9.2954,53.0,53.0,17.248466,324.579933,1430
2010-01-17 13:30:00,115.913333,9.6558,54.0,54.0,20.145,348.337866,1430
2010-01-17 13:45:00,90.366666,9.177666,55.0,55.0,16.212266,281.6876,1430
2010-01-17 14:00:00,79.953333,8.893466,47.0,47.0,14.724066,239.186533,1430
2010-01-17 14:15:00,81.72,8.8556,37.0,37.0,13.489266,260.1064,1430
2010-01-17 14:30:00,127.266666,9.017466,43.0,43.0,15.892666,391.616933,1430
2010-01-17 14:45:00,152.253333,9.118733,64.0,64.0,17.29,475.448533,1430
2010-01-17 15:00:00,180.266666,9.348,79.0,79.0,20.241,560.0788,1430
2010-01-17 15:15:00,179.953333,9.473733,90.0,90.0,21.9208,568.8172,1430
2010-01-17 15:30:00,180.426666,9.481933,96.0,96.0,21.334,571.441666,1430
2010-01-17 15:45:00,144.253333,9.304866,91.0,91.0,18.9696,450.744533,1430
2010-01-17 16:00:00,47.14,8.910933,71.0,71.0,12.372866,146.799733,1430
2010-01-17 16:15:00,30.073333,8.5546,23.0,23.0,9.7016,91.542666,1430
2010-01-17 16:30:00,18.42,7.995733,13.0,13.0,8.0538,61.482733,1430
2010-01-17 16:45:00,16.086666,7.458666,8.0,8.0,7.225266,52.591933,1430
2010-01-17 17:00:00,8.353333,7.141266,8.0,8.0,6.195333,30.7974,1430
2010-01-17 17:15:00,4.993333,6.430466,3.0,3.0,5.0046,20.701066,1430
2010-01-17 17:30:00,1.633333,6.049,2.0,2.0,4.129066,11.291533,1430
2010-01-17 17:45:00,0.0,5.728266,0.0,0.0,3.812266,5.1982,1430
2010-01-17 18:00:00,0.0,5.292933,0.0,0.0,3.429466,3.194266,1430
2010-01-17 18:15:00,0.0,4.5496,-1.0,-1.0,2.370533,3.184133,1430
2010-01-17 18:30:00,0.0,3.851733,0.0,0.0,1.509333,3.367133,1430
2010-01-17 18:45:00,0.0,3.4572,0.0,0.0,0.5624,3.5908,1430
2010-01-20 06:00:00,0.0,-1.6724,0.0,0.0,-3.430666,4.8374,1430
2010-01-20 06:15:00,0.0,-1.4314,0.0,0.0,-3.852533,4.872866,1430
2010-01-20 06:30:00,0.0,-1.77,0.0,0.0,-4.2668,4.9134,1430
2010-01-20 06:45:00,0.0,-2.206933,0.0,0.0,-4.6858,5.035,1430
2010-01-20 07:00:00,0.0,-1.7842,0.0,0.0,-4.506666,5.0812,1430
2010-01-20 07:15:00,0.0,-1.583933,0.0,0.0,-3.509066,5.106866,1430
2010-01-20 07:30:00,0.0,-2.000933,0.0,0.0,-3.693733,5.1882,1430
2010-01-20 07:45:00,0.0,-2.0998,0.0,0.0,-3.833266,6.296933,1430
2010-01-20 08:00:00,0.0,-2.170533,-1.0,-1.0,-4.2358,11.535533,1430
2010-01-20 08:15:00,0.0,-2.442066,0.0,0.0,-4.600266,21.021533,1430
2010-01-20 08:30:00,0.0,-1.9784,0.0,0.0,-3.789266,27.384266,1430
2010-01-20 08:45:00,7.926666,-1.511666,0.0,0.0,-2.5558,36.5398,1430
2010-01-20 09:00:00,13.186666,-1.253133,3.0,3.0,-1.638133,46.600266,1430
2010-01-20 09:15:00,14.513333,-1.9672,7.0,7.0,-1.775133,50.369266,1430
2010-01-20 09:30:00,18.0,-2.136533,6.0,6.0,-1.811266,59.819333,1430
2010-01-20 09:45:00,26.94,-1.826733,9.0,9.0,-0.945466,84.95573299999998,1430
2010-01-20 10:00:00,35.2,-0.6474659999999999,13.0,13.0,0.6865999999999999,108.535733,1430
2010-01-20 10:15:00,40.833333,-1.087466,17.0,17.0,1.953866,122.701,1430
2010-01-20 10:30:00,46.506666,-1.1574,20.0,20.0,2.544533,137.817533,1430
2010-01-20 10:45:00,57.566666,-0.780066,22.0,22.0,3.357066,169.637,1430
2010-01-20 11:00:00,62.153333,-0.6214659999999999,28.0,28.0,4.5562,179.657,1430
2010-01-20 11:15:00,60.96,-1.3706,30.0,30.0,2.713933,173.2736,1430
2010-01-20 11:30:00,62.986666,-1.271,29.0,29.0,2.629933,179.046533,1430
2010-01-20 11:45:00,66.166666,-1.098333,31.0,31.0,3.147933,188.059533,1430
2010-01-20 12:00:00,73.566666,-0.786333,32.0,32.0,3.4064,208.897866,1430
2010-01-20 12:15:00,76.79999999999998,-0.6259329999999999,36.0,36.0,3.548333,217.3818,1430
2010-01-20 12:30:00,68.12,-0.806533,38.0,38.0,2.446533,196.512733,1430
2010-01-20 12:45:00,71.146666,-0.6094,33.0,33.0,2.908466,207.692466,1430
2010-01-20 13:00:00,72.026666,-0.2654659999999999,36.0,36.0,4.012733,212.427733,1430
2010-01-20 13:15:00,78.73999999999998,0.0321999999999999,35.0,35.0,4.801,232.864333,1430
2010-01-20 13:30:00,78.29999999999998,0.3052,40.0,40.0,5.1608,231.491133,1430
2010-01-20 13:45:00,63.66,0.454,37.0,37.0,4.767866,191.324933,1430
2010-01-20 14:00:00,57.606666,0.216333,31.0,31.0,3.334866,175.430266,1430
2010-01-20 14:15:00,48.206666,0.3364659999999999,28.0,28.0,3.072466,150.116066,1430
2010-01-20 14:30:00,45.626666,0.336666,23.0,23.0,2.668866,143.987,1430
2010-01-20 14:45:00,48.066666,0.4046,22.0,22.0,2.817666,150.502533,1430
2010-01-20 15:00:00,48.666666,0.5221329999999998,23.0,23.0,3.1622,151.097666,1430
2010-01-20 15:15:00,39.9,0.656733,24.0,24.0,3.1712,127.1108,1430
2010-01-20 15:30:00,50.973333,0.627333,19.0,19.0,3.919066,162.0788,1430
2010-01-20 15:45:00,72.873333,0.7648,25.0,25.0,5.6572,225.804466,1430
2010-01-20 16:00:00,70.066666,0.903533,38.0,38.0,5.851866,210.779866,1430
2010-01-20 16:15:00,60.406666,0.7004,35.0,35.0,3.930866,178.273533,1430
2010-01-20 16:30:00,63.26,0.775266,30.0,30.0,3.460066,181.925466,1430
2010-01-20 16:45:00,59.3,0.9248,32.0,32.0,3.2234,168.965466,1430
2010-01-20 17:00:00,38.253333,0.846133,30.0,30.0,1.711466,114.212,1430
2010-01-20 17:15:00,8.673332999999998,0.3168,19.0,19.0,-1.6206,31.809466,1430
2010-01-20 17:30:00,2.86,-0.5702,3.0,3.0,-3.879866,15.426733,1430
2010-01-20 17:45:00,0.2866659999999999,-1.770666,1.0,1.0,-4.824533,8.260066,1430
2010-01-20 18:00:00,0.0,-3.329266,-1.0,-1.0,-5.180333,5.147133,1430
2010-01-20 18:15:00,0.0,-2.286533,0.0,0.0,-4.798133,5.071066,1430
2010-01-20 18:30:00,0.0,-1.5766,0.0,0.0,-4.3162,5.112,1430
2010-01-20 18:45:00,0.0,-1.5296,0.0,0.0,-4.363933,5.112,1430
2010-01-21 06:00:00,0.0,-3.407866,0.0,0.0,-6.417533,5.335866,1430
2010-01-21 06:15:00,0.0,-3.549266,-1.0,-1.0,-6.383,5.366333,1430
2010-01-21 06:30:00,0.0,-2.891866,0.0,0.0,-6.507133,5.437266,1430
2010-01-21 06:45:00,0.0,-2.567,0.0,0.0,-6.8098,5.457533,1430
2010-01-21 07:00:00,0.0,-3.102333,0.0,0.0,-6.3432,5.5082,1430
2010-01-21 07:15:00,0.0,-3.4456,0.0,0.0,-6.414533,5.558866,1430
2010-01-21 07:30:00,0.0,-3.222666,0.0,0.0,-5.752866,5.6762,1430
2010-01-21 07:45:00,0.0,-2.517066,0.0,0.0,-5.098933,9.806266,1430
2010-01-21 08:00:00,0.0,-2.566066,0.0,0.0,-5.204666,11.576333,1430
2010-01-21 08:15:00,0.0,-2.639533,-1.0,-1.0,-4.1974,22.908466,1430
2010-01-21 08:30:00,3.186666,-2.412266,0.0,0.0,-3.702333,32.806266,1430
2010-01-21 08:45:00,15.066666,-2.512666,1.0,1.0,-2.980933,54.977333,1430
2010-01-21 09:00:00,28.553333,-2.037,8.0,8.0,-2.3208,96.4966,1430
2010-01-21 09:15:00,47.28,-1.838866,14.0,14.0,-0.3155999999999999,165.639266,1430
2010-01-21 09:30:00,63.306666,-1.5538,24.0,24.0,1.9752,222.757933,1430
2010-01-21 09:45:00,84.91333299999998,-1.008133,34.0,34.0,5.170933,304.545133,1430
2010-01-21 10:00:00,72.64,-0.790733,44.0,44.0,6.374666,246.8414,1430
2010-01-21 10:15:00,80.4,-0.4188,36.0,36.0,6.780466,273.712,1430
2010-01-21 10:30:00,90.546666,0.089866,42.0,42.0,8.452332999999998,304.031266,1430
2010-01-21 10:45:00,126.253333,1.013866,47.0,47.0,12.176133,433.624133,1430
2010-01-21 11:00:00,129.986666,1.178666,66.0,66.0,14.940733,436.375933,1430
2010-01-21 11:15:00,111.213333,0.918666,67.0,67.0,12.596466,358.367933,1430
2010-01-21 11:30:00,112.526666,0.7020659999999999,55.0,55.0,9.9262,351.211666,1430
2010-01-21 11:45:00,104.826666,-0.119466,56.0,56.0,7.363133,319.1274,1430
2010-01-21 12:00:00,107.086666,0.4497329999999999,52.0,52.0,8.030132999999998,319.107,1430
2010-01-21 12:15:00,117.066666,0.933133,54.0,54.0,9.199933,355.911333,1430
2010-01-21 12:30:00,130.693333,1.012133,59.0,59.0,9.8786,390.9454,1430
2010-01-21 12:45:00,111.4,1.033933,65.0,65.0,9.436800000000002,330.3476,1430
2010-01-21 13:00:00,103.593333,1.1062,53.0,53.0,8.251265999999998,306.813466,1430
2010-01-21 13:15:00,95.073333,1.405866,52.0,52.0,7.577533,283.462666,1430
2010-01-21 13:30:00,98.82,1.509933,46.0,46.0,7.209733,298.467,1430
2010-01-21 13:45:00,109.793333,1.5746,51.0,51.0,7.907266,330.083266,1430
2010-01-21 14:00:00,141.513333,1.908,54.0,54.0,9.2676,430.420066,1430
2010-01-21 14:15:00,131.326666,2.067066,71.0,71.0,10.347466,400.894133,1430
2010-01-21 14:30:00,129.386666,2.372333,65.0,65.0,11.240533,400.853533,1430
2010-01-21 14:45:00,97.766666,2.4614,66.0,66.0,8.960599999999998,299.087466,1430
2010-01-21 15:00:00,105.02,2.311733,47.0,47.0,8.3952,318.9596,1430
2010-01-21 15:15:00,87.166666,2.1712,53.0,53.0,7.5506,266.8508,1430
2010-01-21 15:30:00,75.94666599999998,2.284866,44.0,44.0,7.248133,231.765666,1430
2010-01-21 15:45:00,70.413333,2.231266,36.0,36.0,6.237466,214.258666,1430
2010-01-21 16:00:00,44.026666,2.207866,35.0,35.0,4.567133,136.357533,1430
2010-01-21 16:15:00,40.353333,2.2132,21.0,21.0,3.9482,124.176,1430
2010-01-21 16:30:00,28.24,1.748066,19.0,19.0,2.679133,89.904866,1430
2010-01-21 16:45:00,31.186666,1.101066,13.0,13.0,1.973466,98.169933,1430
2010-01-21 17:00:00,18.68,0.4974,16.0,16.0,0.6269329999999999,58.420733,1430
2010-01-21 17:15:00,10.246666,-0.3148659999999999,8.0,8.0,-1.063266,36.738066,1430
2010-01-21 17:30:00,4.0,-0.825466,4.0,4.0,-2.101666,18.259666,1430
2010-01-21 17:45:00,0.0533329999999999,-1.056533,1.0,1.0,-3.182466,7.319133,1430
2010-01-21 18:00:00,0.0,-1.1102,0.0,0.0,-4.0998,5.0102,1430
2010-01-21 18:15:00,0.0,-1.0862,0.0,0.0,-4.023133,4.750533,1430
2010-01-21 18:30:00,0.0,-1.261133,-1.0,-1.0,-3.7526,4.7916,1430
2010-01-21 18:45:00,0.0,-1.665933,0.0,0.0,-3.736666,4.801866,1430
2010-01-26 06:00:00,0.0,-7.8338,0.0,0.0,-12.278733,6.7444,1430
2010-01-26 06:15:00,0.0,-7.252466,0.0,0.0,-11.9982,6.769733,1430
2010-01-26 06:30:00,0.0,-7.060066,-1.0,-1.0,-12.326133,6.795066,1430
2010-01-26 06:45:00,0.0,-6.601733,0.0,0.0,-11.987266,6.866066,1430
2010-01-26 07:00:00,0.0,-7.33,0.0,0.0,-12.462,6.917,1430
2010-01-26 07:15:00,0.0,-6.704866,0.0,0.0,-12.206533,6.968,1430
2010-01-26 07:30:00,0.0,-6.820333,0.0,0.0,-12.434466,7.6344,1430
2010-01-26 07:45:00,0.0,-6.6366,0.0,0.0,-12.692666,12.308733,1430
2010-01-26 08:00:00,0.0,-6.9998,0.0,0.0,-11.9132,30.365,1430
2010-01-26 08:15:00,8.099999999999998,-6.647666,-1.0,-1.0,-10.951133,43.741866,1430
2010-01-26 08:30:00,18.773333,-6.6728,4.0,4.0,-9.804533,78.852333,1430
2010-01-26 08:45:00,62.286666,-6.008933,10.0,10.0,-5.516466,302.673333,1430
2010-01-26 09:00:00,90.786666,-4.785466,35.0,35.0,-0.5702,427.775133,1430
2010-01-26 09:15:00,112.973333,-2.8238,52.0,52.0,6.120533,508.819666,1430
2010-01-26 09:30:00,130.86,-2.2176,65.0,65.0,11.347666,562.286466,1430
2010-01-26 09:45:00,164.213333,-2.354933,74.0,74.0,14.5094,686.309933,1430
2010-01-26 10:00:00,170.846666,-1.932333,91.0,91.0,15.9064,663.706466,1430
2010-01-26 10:15:00,79.72666599999998,-2.3456,95.0,95.0,11.965466,269.337933,1430
2010-01-26 10:30:00,43.7,-2.991266,35.0,35.0,2.210266,151.082466,1430
2010-01-26 10:45:00,61.44,-2.825466,22.0,22.0,1.810533,218.510933,1430
2010-01-26 11:00:00,116.066666,-1.979333,32.0,32.0,5.9266,389.1398,1430
2010-01-26 11:15:00,81.266666,-1.461066,59.0,59.0,7.908666,267.155933,1430
2010-01-26 11:30:00,69.806666,-1.9294,40.0,40.0,4.179333,214.1978,1430
2010-01-26 11:45:00,76.09999999999998,-1.855333,34.0,34.0,3.267733,251.108866,1430
2010-01-26 12:00:00,166.2,0.218066,43.0,43.0,12.052466,547.154733,1430
2010-01-26 12:15:00,182.64,1.7942,87.0,87.0,18.749533,609.415733,1430
2010-01-26 12:30:00,176.006666,1.0798,94.0,94.0,15.115866,542.098933,1430
2010-01-26 12:45:00,164.2,0.166266,86.0,86.0,10.454533,508.794133,1430
2010-01-26 13:00:00,178.553333,1.016266,84.0,84.0,12.101133,535.298533,1430
2010-01-26 13:15:00,127.34,0.5697999999999999,87.0,87.0,7.327066,379.542,1430
2010-01-26 13:30:00,131.42,0.934933,62.0,62.0,7.3022,395.1976,1430
2010-01-26 13:45:00,166.806666,1.079533,67.0,67.0,8.5084,507.4768,1430
2010-01-26 14:00:00,193.386666,1.261333,84.0,84.0,10.595866,581.1208,1430
2010-01-26 14:15:00,203.42,1.724733,97.0,97.0,13.2402,621.795666,1430
2010-01-26 14:30:00,204.513333,2.127533,103.0,103.0,14.637733,632.6396,1430
2010-01-26 14:45:00,205.706666,2.588,104.0,104.0,15.778533,646.642,1430
2010-01-26 15:00:00,168.066666,2.774666,106.0,106.0,16.385,545.0286,1430
2010-01-26 15:15:00,111.066666,2.7898,87.0,87.0,12.445733,339.2792,1430
2010-01-26 15:30:00,91.58,2.821533,51.0,51.0,9.6706,280.288666,1430
2010-01-26 15:45:00,81.42666599999998,2.7686,43.0,43.0,8.170733,234.146,1430
2010-01-26 16:00:00,56.246666,2.158666,36.0,36.0,5.325266,173.014466,1430
2010-01-26 16:15:00,42.193333,1.782733,27.0,27.0,3.931666,130.523666,1430
2010-01-26 16:30:00,28.013333,1.114866,21.0,21.0,1.988,86.21726599999998,1430
2010-01-26 16:45:00,27.753333,0.7716659999999999,13.0,13.0,0.948466,80.210333,1430
2010-01-26 17:00:00,16.88,0.510133,13.0,13.0,0.631066,56.813533,1430
2010-01-26 17:15:00,20.053333,0.4590659999999999,8.0,8.0,0.560666,67.606666,1430
2010-01-26 17:30:00,12.006666,0.145266,9.0,9.0,-0.139066,42.455266,1430
2010-01-26 17:45:00,2.926666,-0.836266,5.0,5.0,-2.250933,15.802933,1430
2010-01-26 18:00:00,0.0,-2.3064,1.0,1.0,-4.3698,5.879666,1430
2010-01-26 18:15:00,0.0,-2.783733,0.0,0.0,-6.194266,4.908333,1430
2010-01-26 18:30:00,0.0,-1.781,0.0,0.0,-6.115066,5.086333,1430
2010-01-26 18:45:00,0.0,-1.659333,0.0,0.0,-6.736533,5.254133,1430
2010-01-27 06:00:00,0.0,-1.143,0.0,0.0,-4.746066,5.340933,1430
2010-01-27 06:15:00,0.0,-1.3968,0.0,0.0,-5.193133,5.2794,1430
2010-01-27 06:30:00,0.0,-0.445933,0.0,0.0,-5.566133,5.2794,1430
2010-01-27 06:45:00,0.0,-0.2404,0.0,0.0,-5.186066,5.2336,1430
2010-01-27 07:00:00,0.0,0.0458659999999999,0.0,0.0,-5.1898,5.243733,1430
2010-01-27 07:15:00,0.0,0.814666,0.0,0.0,-4.1038,5.269133,1430
2010-01-27 07:30:00,0.0,1.182333,0.0,0.0,-3.015266,6.2256,1430
2010-01-27 07:45:00,0.0,0.0505999999999999,0.0,0.0,-2.9466,8.656733,1430
2010-01-27 08:00:00,0.0,-3.621066,-1.0,-1.0,-4.956733,34.520533,1430
2010-01-27 08:15:00,12.706666,-3.911466,0.0,0.0,-4.980266,84.05546599999998,1430
2010-01-27 08:30:00,19.946666,-3.956066,7.0,7.0,-4.548333,89.523266,1430
2010-01-27 08:45:00,32.213333,-3.439866,10.0,10.0,-3.454933,132.6038,1430
2010-01-27 09:00:00,45.393333,-2.8796,17.0,17.0,-1.221066,170.918733,1430
2010-01-27 09:15:00,54.62,-2.617933,23.0,23.0,-0.2518,204.594933,1430
2010-01-27 09:30:00,80.47333299999998,-1.878466,28.0,28.0,1.9508,297.988733,1430
2010-01-27 09:45:00,105.486666,0.061733,44.0,44.0,7.909333,382.553,1430
2010-01-27 10:00:00,73.486666,0.476733,54.0,54.0,5.1278,255.009866,1430
2010-01-27 10:15:00,103.08,1.5182,38.0,38.0,8.6448,369.201666,1430
2010-01-27 10:30:00,169.973333,2.541266,57.0,57.0,16.1402,624.593066,1430
2010-01-27 10:45:00,129.973333,2.5734,89.0,89.0,15.814866,461.522333,1430
2010-01-27 11:00:00,162.02,2.457266,69.0,69.0,14.830733,551.997,1430
2010-01-27 11:15:00,186.813333,2.905866,85.0,85.0,16.6536,633.137933,1430
2010-01-27 11:30:00,180.246666,2.507933,96.0,96.0,13.731733,603.9836,1430
2010-01-27 11:45:00,166.08,2.0502,91.0,91.0,10.4614,541.519066,1430
2010-01-27 12:00:00,181.24,1.556466,85.0,85.0,10.568866,572.255533,1430
2010-01-27 12:15:00,176.28,0.8644,91.0,91.0,9.429133,548.553466,1430
2010-01-27 12:30:00,177.34,1.230733,88.0,88.0,10.6242,548.110933,1430
2010-01-27 12:45:00,192.006666,1.1622,89.0,89.0,12.2828,580.800333,1430
2010-01-27 13:00:00,171.48,1.236666,95.0,95.0,12.233266,515.350266,1430
2010-01-27 13:15:00,169.293333,1.4894,85.0,85.0,12.703266,515.996333,1430
2010-01-27 13:30:00,197.66,2.451666,85.0,85.0,17.898866,598.795533,1430
2010-01-27 13:45:00,186.373333,2.579333,99.0,99.0,17.814333,555.882733,1430
2010-01-27 14:00:00,189.76,2.293666,90.0,90.0,15.157733,582.178866,1430
2010-01-27 14:15:00,175.433333,2.6322,97.0,97.0,15.741466,539.7286,1430
2010-01-27 14:30:00,151.233333,2.384266,87.0,87.0,14.306266,435.323133,1430
2010-01-27 14:45:00,65.56,2.066733,74.0,74.0,9.791066,67.367533,1430
2010-01-27 15:00:00,54.766666,1.718,30.0,30.0,5.360333,126.882066,1430
2010-01-27 15:15:00,47.1,1.8412,27.0,27.0,5.1124,167.521333,1430
2010-01-27 15:30:00,41.266666,2.126466,23.0,23.0,5.7416,137.9852,1430
2010-01-27 15:45:00,39.24,2.107333,20.0,20.0,5.035266,133.1278,1430
2010-01-27 16:00:00,33.466666,1.8954,18.0,18.0,4.007,114.034,1430
2010-01-27 16:15:00,25.686666,1.841866,16.0,16.0,3.3736,88.7706,1430
2010-01-27 16:30:00,22.093333,1.8182,12.0,12.0,2.930666,76.324533,1430
2010-01-27 16:45:00,17.14,1.7308,10.0,10.0,2.507733,59.941666,1430
2010-01-27 17:00:00,10.593333,1.353133,8.0,8.0,1.7952,38.965933,1430
2010-01-27 17:15:00,5.22,1.168933,5.0,5.0,1.241533,22.593133,1430
2010-01-27 17:30:00,1.433333,0.6946,2.0,2.0,0.705466,11.8104,1430
2010-01-27 17:45:00,0.0,0.1385329999999999,0.0,0.0,-0.271133,6.530866,1430
2010-01-27 18:00:00,0.0,-0.2396,0.0,0.0,-1.149066,4.796333,1430
2010-01-27 18:15:00,0.0,-0.591733,0.0,0.0,-1.400866,4.480733,1430
2010-01-27 18:30:00,0.0,-1.1028,-1.0,-1.0,-1.751266,4.547266,1430
