measured_on,ac_current__2685,ac_power_hw__2695,ac_voltage__2684,dc_current__2683,dc_power_hw__2694,dc_voltage__2682,inverter_error_code__2690,inverter_temp__2686,power_factor_1000__2693,system_id,ambient_temp_f__2688,module_temp_f__2689,poa_irradiance__2679,relative_humidity__2687,wind_direction__2692,wind_speed_mph__2691
2010-08-23 11:13:27,,,,,,,160.0,,,34,,,,,,
2010-08-23 11:15:00,117.0,1004.0,285.0,328.0,1051.0,317.0,0.0,58.0,-999.0,34,,,,,,
2010-08-23 11:17:41,,,,,,,161.0,,,34,,,,,,
2010-08-23 11:18:07,,,,,,,160.0,,,34,,,,,,
2010-08-23 11:30:00,121.0,1031.0,284.0,338.0,1082.0,316.0,0.0,60.0,1000.0,34,,,,,,
2010-08-23 11:45:00,118.0,1008.0,284.0,330.0,1054.0,315.0,0.0,59.0,999.0,34,,,,,,
2010-08-23 12:00:00,119.0,1011.0,283.0,333.0,1059.0,315.0,0.0,60.0,999.0,34,,,,,,
2010-08-23 12:15:00,117.0,999.0,284.0,327.0,1047.0,316.0,0.0,60.0,-999.0,34,,,,,,
2010-08-23 12:30:00,117.0,996.0,283.0,327.0,1044.0,315.0,0.0,60.0,999.0,34,,,,,,
2010-08-23 12:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 13:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 13:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 13:30:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 13:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 14:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 14:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 14:30:05,,,,,,,139.0,,,34,,,,,,
2010-08-23 14:45:05,,,,,,,139.0,,,34,,,,,,
2010-08-23 15:00:05,,,,,,,139.0,,,34,,,,,,
2010-08-23 15:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 15:30:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 15:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 16:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 16:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 16:30:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 16:45:05,,,,,,,139.0,,,34,,,,,,
2010-08-23 17:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 17:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 17:30:07,,,,,,,139.0,,,34,,,,,,
2010-08-23 17:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 18:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 18:15:05,,,,,,,139.0,,,34,,,,,,
2010-08-23 18:30:06,,,,,,,139.0,,,34,,,,,,
2010-08-23 18:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-24 06:00:00,0.0,-3.0,284.0,-2.0,-2.0,426.0,0.0,34.0,0.0,34,,,,,,
2010-08-24 06:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-24 06:27:20,,,,,,,160.0,,,34,,,,,,
2010-08-24 06:27:27,,,,,,,139.0,,,34,,,,,,
2010-08-24 06:30:00,0.0,-3.0,284.0,-2.0,-2.0,0.0,0.0,34.0,0.0,34,,,,,,
2010-08-24 06:45:00,0.0,-3.0,284.0,-2.0,-2.0,444.0,0.0,34.0,0.0,34,,,,,,
2010-08-24 07:00:00,47.0,406.0,284.0,112.0,423.0,374.0,0.0,57.0,-996.0,34,,,,,,
2010-08-24 07:15:00,57.0,492.0,284.0,140.0,513.0,363.0,0.0,60.0,-997.0,34,,,,,,
2010-08-24 07:30:00,63.0,541.0,284.0,151.0,569.0,373.0,0.0,58.0,-997.0,34,,,,,,
2010-08-24 07:45:06,,,,,,,139.0,,,34,,,,,,
2010-08-24 08:00:06,,,,,,,139.0,,,34,,,,,,
2010-08-24 08:15:06,,,,,,,139.0,,,34,,,,,,
2010-08-24 08:30:00,0.0,-2.0,286.0,-2.0,-2.0,0.0,0.0,46.0,0.0,34,,,,,,
2010-08-24 08:45:00,0.0,-3.0,285.0,-2.0,-2.0,0.0,0.0,45.0,0.0,34,,,,,,
2010-08-24 09:00:00,0.0,-2.0,284.0,-2.0,-2.0,0.0,0.0,44.0,0.0,34,,,,,,
2010-08-24 09:00:14,,,,,,,161.0,,,34,,,,,,
2010-08-24 09:00:41,,,,,,,160.0,,,34,,,,,,
2010-08-24 09:00:42,0.0,-2.0,284.0,-2.0,-2.0,0.0,0.0,44.0,0.0,34,,,,,,
2010-08-24 09:15:00,0.0,-2.0,283.0,-2.0,-2.0,0.0,0.0,44.0,0.0,34,,,,,,
2010-08-24 09:24:16,,,,,,,161.0,,,34,,,,,,
2010-08-24 09:24:43,,,,,,,160.0,,,34,,,,,,
2010-08-24 09:24:44,0.0,-2.0,284.0,-2.0,-2.0,0.0,0.0,43.0,0.0,34,,,,,,
2010-08-24 09:30:00,0.0,-2.0,284.0,-2.0,-2.0,0.0,0.0,43.0,0.0,34,,,,,,
2010-08-24 09:45:00,0.0,-3.0,283.0,-2.0,-2.0,0.0,0.0,42.0,0.0,34,,,,,,
2010-08-24 09:45:37,,,,,,,161.0,,,34,,,,,,
2010-08-24 09:46:05,,,,,,,160.0,,,34,,,,,,
2010-08-24 09:46:06,0.0,-3.0,283.0,-2.0,-2.0,0.0,0.0,42.0,0.0,34,,,,,,
2010-08-24 10:00:00,0.0,-3.0,282.0,-2.0,-2.0,0.0,0.0,41.0,0.0,34,,,,,,
2010-08-24 10:14:27,,,,,,,161.0,,,34,,,,,,
2010-08-24 10:14:56,,,,,,,160.0,,,34,,,,,,
2010-08-24 10:14:57,0.0,-3.0,283.0,-2.0,-2.0,0.0,0.0,41.0,0.0,34,,,,,,
2010-08-24 10:15:00,0.0,-2.0,283.0,-2.0,0.0,0.0,0.0,41.0,0.0,34,,,,,,
2010-08-24 10:30:03,,,,,,,139.0,,,34,83.325,0.0,77.506,7.219,0.0,0.0
2010-08-24 10:45:06,,,,,,,139.0,,,34,86.15,0.0,79.41899999999998,4.706,0.0,0.0
2010-08-24 11:00:00,0.0,-2.0,282.0,-2.0,-2.0,0.0,0.0,38.0,0.0,34,86.95,0.0,77.80599999999998,4.456,0.0,0.0
2010-08-24 11:15:00,0.0,-2.0,285.0,-2.0,-2.0,0.0,0.0,38.0,0.0,34,87.10599999999998,0.0,78.4,5.056,0.0,0.0
2010-08-24 11:30:00,0.0,-2.0,283.0,-2.0,0.0,0.0,0.0,38.0,0.0,34,87.10599999999998,0.0,77.325,4.762,0.0,0.0
2010-08-24 11:45:00,0.0,-2.0,282.0,-2.0,-2.0,0.0,0.0,38.0,0.0,34,102.155,0.0,1211.035,4.6,0.0,0.0
2010-08-24 12:02:20,0.0,-2.0,284.0,-2.0,0.0,0.0,0.0,37.0,0.0,34,,,,,,
2010-08-24 12:15:00,0.0,-2.0,283.0,-2.0,-2.0,0.0,0.0,37.0,0.0,34,103.411,0.0,1201.465,4.275,0.0,0.0
2010-08-24 12:30:00,0.0,-3.0,284.0,-2.0,-2.0,0.0,0.0,37.0,0.0,34,103.917,0.0,1189.648,4.781,0.0,0.0
2010-08-24 12:45:03,,,,,,,139.0,,,34,104.879,0.0,1178.516,4.181,0.0,0.0
2010-08-24 13:00:06,,,,,,,139.0,,,34,105.486,0.0,1157.813,4.238,0.0,0.0
2010-08-24 13:15:06,,,,,,,139.0,,,34,106.185,0.0,1131.641,4.306,0.0,0.0
2010-08-24 13:30:06,,,,,,,139.0,,,34,106.995,0.0,1102.93,4.244,0.0,0.0
2010-08-24 13:45:06,,,,,,,139.0,,,34,107.177,0.0,1066.113,4.206,0.0,0.0
2010-08-24 14:00:06,,,,,,,139.0,,,34,107.916,0.0,1021.973,4.275,0.0,0.0
2010-08-24 14:15:06,,,,,,,139.0,,,34,108.331,0.0,974.4140000000002,4.25,0.0,0.0
2010-08-24 14:30:06,,,,,,,139.0,,,34,108.179,0.0,923.73,4.738,0.0,0.0
2010-08-24 14:45:06,,,,,,,139.0,,,34,108.26,0.0,867.188,5.219,0.0,0.0
2010-08-24 15:00:06,,,,,,,139.0,,,34,108.281,0.0,807.52,6.531,0.0,0.0
2010-08-24 15:15:06,,,,,,,139.0,,,34,108.088,0.0,742.383,8.330999999999998,0.0,0.0
2010-08-24 15:30:06,,,,,,,139.0,,,34,107.349,0.0,681.445,9.763000000000002,0.0,0.0
2010-08-24 15:45:06,,,,,,,139.0,,,34,106.914,0.0,617.48,10.3,0.0,0.0
2010-08-24 16:00:06,,,,,,,139.0,,,34,108.068,0.0,551.172,10.138,0.0,0.0
2010-08-24 16:15:06,,,,,,,139.0,,,34,109.789,0.0,485.156,9.294,0.0,0.0
2010-08-24 16:30:06,,,,,,,139.0,,,34,111.51,0.0,412.891,8.336999999999998,0.0,0.0
2010-08-24 16:45:06,,,,,,,139.0,,,34,111.369,0.0,340.137,8.881,0.0,0.0
2010-08-24 17:00:06,,,,,,,139.0,,,34,109.911,0.0,272.949,9.35,0.0,0.0
2010-08-24 17:15:06,,,,,,,139.0,,,34,109.151,0.0,208.594,9.837,0.0,0.0
2010-08-24 17:30:06,,,,,,,139.0,,,34,108.068,0.0,147.266,10.438,0.0,0.0
2010-08-24 17:45:06,,,,,,,139.0,,,34,106.651,0.0,81.25,11.169,0.0,0.0
2010-08-24 18:00:06,,,,,,,139.0,,,34,104.909,0.0,32.715,12.456,0.0,0.0
2010-08-24 18:15:06,,,,,,,139.0,,,34,101.75,0.0,11.426,14.719,0.0,0.0
2010-08-24 18:30:06,,,,,,,139.0,,,34,98.854,0.0,4.688,16.375,0.0,0.0
2010-08-24 18:45:06,,,,,,,139.0,,,34,97.305,0.0,1.172,17.275,0.0,0.0
2010-08-25 06:00:06,,,,,,,139.0,,,34,84.66899999999998,0.0,88.477,24.9,0.0,0.0
2010-08-25 06:15:06,,,,,,,139.0,,,34,88.031,0.0,162.305,20.969,0.0,0.0
2010-08-25 06:30:06,,,,,,,139.0,,,34,87.858,0.0,68.262,21.156,0.0,0.0
2010-08-25 06:45:06,,,,,,,139.0,,,34,87.909,0.0,228.223,20.269,0.0,0.0
2010-08-25 07:00:06,,,,,,,139.0,,,34,88.78,0.0,180.371,20.094,0.0,0.0
2010-08-25 07:15:06,,,,,,,139.0,,,34,87.73699999999998,0.0,310.449,19.875,0.0,0.0
2010-08-25 07:30:06,,,,,,,139.0,,,34,89.42799999999998,0.0,506.543,18.275,0.0,0.0
2010-08-25 07:45:06,,,,,,,139.0,,,34,91.534,0.0,585.547,18.556,0.0,0.0
2010-08-25 08:00:06,,,,,,,139.0,,,34,93.174,0.0,662.305,20.75,0.0,0.0
2010-08-25 08:15:06,,,,,,,139.0,,,34,93.62,0.0,431.348,23.225,0.0,0.0
2010-08-25 08:30:06,,,,,,,139.0,,,34,92.516,0.0,296.582,25.287,0.0,0.0
2010-08-25 08:45:06,,,,,,,139.0,,,34,93.103,0.0,832.3239999999998,25.294,0.0,0.0
2010-08-25 09:00:06,,,,,,,139.0,,,34,94.936,0.0,905.371,24.406,0.0,0.0
2010-08-25 09:15:06,,,,,,,139.0,,,34,96.424,0.0,953.027,23.838,0.0,0.0
2010-08-25 09:30:06,,,,,,,139.0,,,34,97.7,0.0,1001.66,22.825,0.0,0.0
2010-08-25 09:45:06,,,,,,,139.0,,,34,98.358,0.0,1050.488,22.675,0.0,0.0
2010-08-25 10:00:06,,,,,,,139.0,,,34,99.431,0.0,1099.414,22.794,0.0,0.0
2010-08-25 10:15:06,,,,,,,139.0,,,34,100.019,0.0,1160.547,22.281,0.0,0.0
2010-08-25 10:30:06,,,,,,,139.0,,,34,100.576,0.0,1164.844,22.319,0.0,0.0
2010-08-25 10:45:06,,,,,,,139.0,,,34,100.96,0.0,1217.48,22.544,0.0,0.0
2010-08-25 11:00:06,,,,,,,139.0,,,34,101.315,0.0,1193.555,22.519,0.0,0.0
2010-08-25 11:15:06,,,,,,,139.0,,,34,102.499,0.0,1202.637,21.644,0.0,0.0
2010-08-25 11:30:06,,,,,,,139.0,,,34,103.917,0.0,1210.937,20.781,0.0,0.0
2010-08-25 11:45:06,,,,,,,139.0,,,34,104.777,0.0,1210.84,20.606,0.0,0.0
2010-08-25 12:00:06,,,,,,,139.0,,,34,104.96,0.0,1230.664,20.556,0.0,0.0
2010-08-25 12:15:01,,,,,,,161.0,,,34,105.273,0.0,1220.703,20.438,0.0,0.0
2010-08-25 12:15:30,,,,,,,160.0,,,34,105.466,0.0,1220.703,20.275,0.0,0.0
2010-08-25 12:15:37,,,,,,,139.0,,,34,,,,,,
2010-08-25 12:30:06,,,,,,,139.0,,,34,105.881,0.0,1196.973,19.638,0.0,0.0
2010-08-25 12:45:06,,,,,,,139.0,,,34,106.084,0.0,1152.734,19.925,0.0,0.0
2010-08-25 13:00:06,,,,,,,139.0,,,34,105.952,0.0,1123.633,19.406,0.0,0.0
2010-08-25 13:15:06,,,,,,,139.0,,,34,106.701,0.0,1098.047,18.525,0.0,0.0
2010-08-25 13:30:06,,,,,,,139.0,,,34,107.288,0.0,1067.48,18.369,0.0,0.0
2010-08-25 13:45:06,,,,,,,139.0,,,34,108.544,0.0,1037.695,17.519,0.0,0.0
2010-08-25 14:00:06,,,,,,,139.0,,,34,108.524,0.0,998.73,17.163,0.0,0.0
2010-08-25 14:15:06,,,,,,,139.0,,,34,109.222,0.0,956.934,16.4,0.0,0.0
2010-08-25 14:30:06,,,,,,,139.0,,,34,108.827,0.0,907.422,16.413,0.0,0.0
2010-08-25 14:45:06,,,,,,,139.0,,,34,108.979,0.0,828.2229999999998,16.331,0.0,0.0
2010-08-25 15:00:06,,,,,,,139.0,,,34,108.989,0.0,804.883,16.075,0.0,0.0
2010-08-25 15:15:06,,,,,,,139.0,,,34,108.453,0.0,740.039,16.219,0.0,0.0
2010-08-25 15:30:06,,,,,,,139.0,,,34,109.222,0.0,653.711,15.55,0.0,0.0
2010-08-25 15:45:06,,,,,,,139.0,,,34,109.111,0.0,491.113,15.2,0.0,0.0
2010-08-25 16:00:06,,,,,,,139.0,,,34,107.977,0.0,427.637,15.813,0.0,0.0
2010-08-25 16:15:06,,,,,,,139.0,,,34,109.587,0.0,321.582,14.5,0.0,0.0
2010-08-25 16:30:06,,,,,,,139.0,,,34,107.43,0.0,126.855,15.956,0.0,0.0
2010-08-25 16:45:06,,,,,,,139.0,,,34,105.557,0.0,129.395,16.025,0.0,0.0
2010-08-25 17:00:06,,,,,,,139.0,,,34,105.172,0.0,160.254,15.981,0.0,0.0
2010-08-25 17:15:06,,,,,,,139.0,,,34,105.567,0.0,268.555,16.869,0.0,0.0
2010-08-25 17:30:06,,,,,,,139.0,,,34,105.648,0.0,196.875,16.869,0.0,0.0
2010-08-25 17:45:06,,,,,,,139.0,,,34,105.041,0.0,111.035,17.381,0.0,0.0
2010-08-25 18:00:06,,,,,,,139.0,,,34,103.492,0.0,46.973,18.181,0.0,0.0
2010-08-25 18:15:06,,,,,,,139.0,,,34,101.041,0.0,15.723,19.588,0.0,0.0
2010-08-25 18:30:06,,,,,,,139.0,,,34,99.695,0.0,4.297,20.025,0.0,0.0
2010-08-25 18:45:06,,,,,,,139.0,,,34,98.814,0.0,0.977,20.644,0.0,0.0
2010-08-26 06:00:06,,,,,,,139.0,,,34,84.467,0.0,74.414,34.613,0.0,0.0
2010-08-26 06:15:06,,,,,,,139.0,,,34,87.15,0.0,159.766,31.275,0.0,0.0
2010-08-26 06:30:06,,,,,,,139.0,,,34,89.519,0.0,220.508,28.95,0.0,0.0
2010-08-26 06:45:06,,,,,,,139.0,,,34,91.26,0.0,289.355,27.238,0.0,0.0
2010-08-26 07:00:06,,,,,,,139.0,,,34,90.734,0.0,348.242,28.344,0.0,0.0
2010-08-26 07:15:06,,,,,,,139.0,,,34,89.418,0.0,420.02,29.925,0.0,0.0
2010-08-26 07:30:06,,,,,,,139.0,,,34,90.126,0.0,493.262,29.181,0.0,0.0
2010-08-26 07:45:06,,,,,,,139.0,,,34,91.109,0.0,560.352,28.325,0.0,0.0
2010-08-26 08:00:06,,,,,,,139.0,,,34,92.415,0.0,626.66,27.156,0.0,0.0
2010-08-26 08:15:06,,,,,,,139.0,,,34,93.539,0.0,689.746,26.144,0.0,0.0
2010-08-26 08:30:06,,,,,,,139.0,,,34,94.075,0.0,750.7809999999998,26.131,0.0,0.0
2010-08-26 08:45:06,,,,,,,139.0,,,34,94.582,0.0,814.063,25.5,0.0,0.0
2010-08-26 09:00:06,,,,,,,139.0,,,34,95.381,0.0,870.801,24.175,0.0,0.0
2010-08-26 09:15:06,,,,,,,139.0,,,34,96.343,0.0,921.387,23.463,0.0,0.0
2010-08-26 09:30:06,,,,,,,139.0,,,34,97.173,0.0,970.3130000000002,22.425,0.0,0.0
2010-08-26 09:45:06,,,,,,,139.0,,,34,98.429,0.0,1012.891,21.556,0.0,0.0
2010-08-26 10:00:06,,,,,,,139.0,,,34,99.583,0.0,1049.902,20.55,0.0,0.0
2010-08-26 10:15:06,,,,,,,139.0,,,34,100.576,0.0,1083.496,19.894,0.0,0.0
2010-08-26 10:30:06,,,,,,,139.0,,,34,101.051,0.0,1112.305,19.188,0.0,0.0
2010-08-26 10:45:06,,,,,,,139.0,,,34,102.125,0.0,1136.719,18.938,0.0,0.0
2010-08-26 11:00:06,,,,,,,139.0,,,34,103.076,0.0,1155.859,18.2,0.0,0.0
2010-08-26 11:15:06,,,,,,,139.0,,,34,102.904,0.0,1167.871,18.719,0.0,0.0
2010-08-26 11:30:06,,,,,,,139.0,,,34,103.583,0.0,1177.441,17.906,0.0,0.0
2010-08-26 11:45:06,,,,,,,139.0,,,34,104.089,0.0,1182.129,17.4,0.0,0.0
2010-08-26 12:00:06,,,,,,,139.0,,,34,105.304,0.0,1182.031,16.938,0.0,0.0
2010-08-26 12:15:06,,,,,,,139.0,,,34,105.841,0.0,1178.809,16.4,0.0,0.0
2010-08-26 12:30:06,,,,,,,139.0,,,34,105.76,0.0,1169.238,16.075,0.0,0.0
2010-08-26 12:45:06,,,,,,,139.0,,,34,107.106,0.0,1155.957,15.425,0.0,0.0
2010-08-26 13:00:06,,,,,,,139.0,,,34,108.058,0.0,1140.918,14.756,0.0,0.0
2010-08-26 13:15:06,,,,,,,139.0,,,34,107.785,0.0,1124.805,14.137,0.0,0.0
2010-08-26 13:30:06,,,,,,,139.0,,,34,108.534,0.0,1118.652,14.019,0.0,0.0
2010-08-26 13:45:06,,,,,,,139.0,,,34,109.0,0.0,987.207,13.513,0.0,0.0
2010-08-26 14:00:06,,,,,,,139.0,,,34,107.491,0.0,271.875,14.525,0.0,0.0
2010-08-26 14:15:06,,,,,,,139.0,,,34,104.089,0.0,154.297,16.919,0.0,0.0
2010-08-26 14:30:06,,,,,,,139.0,,,34,101.112,0.0,191.113,16.4,0.0,0.0
2010-08-26 14:45:06,,,,,,,139.0,,,34,99.917,0.0,298.145,17.356,0.0,0.0
2010-08-26 15:00:06,,,,,,,139.0,,,34,99.523,0.0,255.957,18.119,0.0,0.0
2010-08-26 15:15:06,,,,,,,139.0,,,34,98.885,0.0,238.477,19.531,0.0,0.0
2010-08-26 15:30:06,,,,,,,139.0,,,34,98.743,0.0,259.082,18.688,0.0,0.0
2010-08-26 15:45:06,,,,,,,139.0,,,34,98.956,0.0,310.449,16.025,0.0,0.0
2010-08-26 16:00:06,,,,,,,139.0,,,34,99.3,0.0,410.84,16.163,0.0,0.0
2010-08-26 16:15:06,,,,,,,139.0,,,34,99.482,0.0,307.91,17.138,0.0,0.0
2010-08-26 16:30:06,,,,,,,139.0,,,34,98.571,0.0,239.648,18.25,0.0,0.0
2010-08-26 16:45:06,,,,,,,139.0,,,34,99.391,0.0,301.172,17.631,0.0,0.0
2010-08-26 17:00:06,,,,,,,139.0,,,34,98.905,0.0,195.801,18.131,0.0,0.0
2010-08-26 17:15:06,,,,,,,139.0,,,34,97.386,0.0,112.012,18.506,0.0,0.0
2010-08-26 17:30:06,,,,,,,139.0,,,34,96.11,0.0,50.879,19.125,0.0,0.0
2010-08-26 17:45:06,,,,,,,139.0,,,34,94.946,0.0,21.094,19.881,0.0,0.0
2010-08-26 18:00:06,,,,,,,139.0,,,34,93.954,0.0,13.477,20.481,0.0,0.0
2010-08-26 18:15:06,,,,,,,139.0,,,34,93.245,0.0,7.91,20.806,0.0,0.0
2010-08-26 18:30:06,,,,,,,139.0,,,34,92.708,0.0,2.344,21.063,0.0,0.0
2010-08-26 18:45:06,,,,,,,139.0,,,34,92.364,0.0,0.879,22.131,0.0,0.0
2010-08-27 06:56:12,,,,,,,160.0,,,34,59.367,0.0,369.727,30.081,0.0,0.0
2010-08-27 06:56:21,,,,,,,139.0,,,34,,,,,,
2010-08-27 07:00:06,,,,,,,139.0,,,34,82.897,0.0,373.145,36.569,0.0,0.0
2010-08-27 07:16:08,,,,,,,139.0,,,34,,,,,,
2010-08-27 07:30:06,,,,,,,139.0,,,34,85.712,0.0,492.187,34.181,102.285,1.413
2010-08-27 07:45:06,,,,,,,139.0,,,34,86.85599999999998,0.0,561.621,32.55,78.05299999999998,2.313
2010-08-27 08:00:06,,,,,,,139.0,,,34,88.031,0.0,633.594,30.625,101.318,2.25
2010-08-27 08:15:06,,,,,,,139.0,,,34,88.87099999999998,0.0,702.637,30.0,157.59,1.9
2010-08-27 08:30:06,,,,,,,139.0,,,34,90.268,0.0,764.258,28.575,163.193,2.863
2010-08-27 08:45:06,,,,,,,139.0,,,34,91.271,0.0,822.461,27.919,163.125,2.569
2010-08-27 09:00:06,,,,,,,139.0,,,34,92.445,0.0,882.422,27.2,156.623,2.481
2010-08-27 09:15:06,,,,,,,139.0,,,34,93.802,0.0,934.766,26.106,163.553,3.819
2010-08-27 09:30:06,,,,,,,139.0,,,34,95.341,0.0,983.008,24.362,160.155,3.463
2010-08-27 09:45:06,,,,,,,139.0,,,34,95.969,0.0,1025.098,23.719,163.44,3.6
2010-08-27 10:00:06,,,,,,,139.0,,,34,97.062,0.0,1066.309,21.813,165.307,4.063
2010-08-27 10:15:06,,,,,,,139.0,,,34,98.935,0.0,1096.777,19.444,164.362,4.731
2010-08-27 10:30:06,,,,,,,139.0,,,34,99.512,0.0,1121.387,18.95,182.723,4.125
2010-08-27 10:45:06,,,,,,,139.0,,,34,100.029,0.0,1149.902,16.644,194.985,5.637
2010-08-27 11:00:06,,,,,,,139.0,,,34,101.345,0.0,1172.949,15.856,177.48,7.15
2010-08-27 11:15:06,,,,,,,139.0,,,34,101.709,0.0,1182.227,15.919,191.475,5.15
2010-08-27 11:30:06,,,,,,,139.0,,,34,102.317,0.0,1197.461,15.025,180.855,6.544
2010-08-27 11:45:06,,,,,,,139.0,,,34,102.722,0.0,1208.105,14.456,186.345,6.406
2010-08-27 12:00:06,,,,,,,139.0,,,34,102.611,0.0,1201.855,14.287,206.91,6.644
2010-08-27 12:15:06,,,,,,,139.0,,,34,102.59,0.0,1197.559,13.813,193.568,7.8
2010-08-27 12:30:06,,,,,,,139.0,,,34,103.026,0.0,1185.84,13.862,196.402,7.4
2010-08-27 12:45:06,,,,,,,139.0,,,34,102.914,0.0,1171.777,13.875,195.75,8.069
2010-08-27 13:00:06,,,,,,,139.0,,,34,103.066,0.0,1157.52,12.337,214.875,8.444
2010-08-27 13:29:43,,,,,,,160.0,,,34,72.985,0.0,1080.469,15.194,212.265,6.175
2010-08-27 13:29:45,111.0,957.0,286.0,312.0,1000.0,317.0,0.0,57.0,999.0,34,,,,,,
2010-08-27 13:30:00,111.0,954.0,286.0,305.0,997.0,324.0,0.0,59.0,-999.0,34,102.074,0.0,1079.883,10.725,208.418,6.294
2010-08-27 13:45:00,110.0,951.0,286.0,303.0,996.0,325.0,0.0,59.0,-999.0,34,103.532,0.0,1062.793,11.337,193.207,8.788
2010-08-27 14:00:00,106.0,911.0,286.0,284.0,954.0,333.0,0.0,61.0,-999.0,34,103.886,0.0,1028.613,11.119,207.9,8.156
2010-08-27 14:15:00,102.0,874.0,285.0,281.0,915.0,322.0,0.0,59.0,-1000.0,34,104.119,0.0,978.125,10.869,214.335,8.461999999999998
2010-08-27 14:30:00,98.0,842.0,285.0,263.0,882.0,331.0,0.0,59.0,-1000.0,34,103.562,0.0,928.809,10.65,221.445,9.113
2010-08-27 14:45:00,92.0,793.0,285.0,249.0,831.0,329.0,0.0,60.0,999.0,34,104.19,0.0,877.441,9.788,211.23,7.8
2010-08-27 15:00:00,86.0,738.0,285.0,227.0,772.0,336.0,0.0,60.0,1000.0,34,104.018,0.0,819.5309999999998,9.731000000000002,213.39,8.25
2010-08-27 15:15:00,79.0,680.0,285.0,210.0,712.0,335.0,0.0,60.0,999.0,34,103.836,0.0,757.6169999999998,9.581,214.043,7.1
2010-08-27 15:30:00,72.0,621.0,285.0,186.0,649.0,346.0,0.0,60.0,-1000.0,34,103.633,0.0,690.625,9.587,221.738,8.612
2010-08-27 15:45:00,64.0,554.0,285.0,171.0,576.0,334.0,0.0,57.0,-999.0,34,103.542,0.0,621.973,9.431,230.175,7.655999999999999
2010-08-27 16:00:00,56.0,487.0,286.0,144.0,510.0,350.0,0.0,59.0,-999.0,34,103.502,0.0,552.051,9.556,209.048,7.269
2010-08-27 16:15:00,49.0,418.0,282.0,124.0,436.0,348.0,0.0,59.0,-996.0,34,105.101,0.0,482.52,9.513000000000002,226.238,7.886999999999999
2010-08-27 16:30:00,39.0,340.0,283.0,102.0,353.0,343.0,0.0,60.0,-995.0,34,104.909,0.0,410.547,10.0,205.83,8.974999999999998
2010-08-27 16:45:00,30.0,261.0,284.0,79.0,272.0,339.0,0.0,60.0,-989.0,34,104.322,0.0,338.574,11.006,207.248,7.869
2010-08-27 17:00:00,21.0,186.0,284.0,54.0,193.0,355.0,0.0,60.0,-985.0,34,103.917,0.0,268.945,11.138,208.44,8.563
2010-08-27 17:15:00,12.0,108.0,285.0,32.0,112.0,345.0,0.0,59.0,952.0,34,103.036,0.0,201.367,11.519,216.405,9.063
2010-08-27 17:30:00,7.0,54.0,286.0,16.0,56.0,345.0,0.0,58.0,-850.0,34,101.659,0.0,129.883,12.712,209.543,8.461999999999998
2010-08-27 17:45:00,4.0,24.0,284.0,8.0,27.0,336.0,0.0,59.0,-599.0,34,100.505,0.0,67.188,13.388,216.135,7.606
2010-08-27 18:00:00,3.0,5.0,285.0,2.0,6.0,305.0,0.0,59.0,0.0,34,98.753,0.0,21.68,15.319,216.945,7.275
2010-08-27 18:15:00,0.0,-3.0,286.0,-2.0,-5.0,349.0,0.0,59.0,0.0,34,96.394,0.0,8.202999999999998,17.231,218.385,6.681
2010-08-27 18:30:00,0.0,-3.0,285.0,-1.0,-2.0,283.0,0.0,58.0,0.0,34,95.483,0.0,0.0,18.194,216.157,6.606
2010-08-27 18:45:00,0.0,-3.0,285.0,-2.0,-2.0,67.0,0.0,55.0,0.0,34,94.976,0.0,0.0,19.475,207.045,5.538
2010-08-28 06:00:00,10.0,87.0,285.0,24.0,91.0,377.0,0.0,59.0,928.0,34,80.923,0.0,67.969,15.894,197.055,4.862
2010-08-28 06:15:00,17.0,149.0,286.0,42.0,157.0,367.0,0.0,58.0,965.0,34,82.29,0.0,171.68,24.206,189.405,6.075
2010-08-28 06:30:00,27.0,233.0,284.0,63.0,241.0,380.0,0.0,58.0,994.0,34,83.424,0.0,240.625,29.594,182.543,7.056
2010-08-28 06:45:00,36.0,314.0,284.0,85.0,328.0,381.0,0.0,58.0,995.0,34,84.11199999999998,0.0,316.699,27.181,193.32,6.506
2010-08-28 07:00:00,46.0,395.0,286.0,107.0,413.0,380.0,0.0,60.0,996.0,34,82.259,0.0,387.402,20.194,186.503,6.981
