system_id,timestamp,ac_power_W,dc_power_W,poa_irradiance_W_m2,ambient_temp_C,ac_power_W_metric_id,ac_power_W_raw_units,ac_power_W_units,ac_power_W_calc_scale,ac_power_W_calc_offset,ac_power_W_sensor_name,ac_power_W_common_name,dc_power_W_metric_id,dc_power_W_raw_units,dc_power_W_units,dc_power_W_calc_scale,dc_power_W_calc_offset,dc_power_W_sensor_name,dc_power_W_common_name,poa_irradiance_W_m2_metric_id,poa_irradiance_W_m2_raw_units,poa_irradiance_W_m2_units,poa_irradiance_W_m2_calc_scale,poa_irradiance_W_m2_calc_offset,poa_irradiance_W_m2_sensor_name,poa_irradiance_W_m2_common_name,ambient_temp_C_metric_id,ambient_temp_C_raw_units,ambient_temp_C_units,ambient_temp_C_calc_scale,ambient_temp_C_calc_offset,ambient_temp_C_sensor_name,ambient_temp_C_common_name,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,ghi_W_m2,dni_W_m2,dhi_W_m2,solar_zenith_deg,solar_elevation_deg,solar_azimuth_deg,tilt_deg,azimuth_deg,tracking_is_single_axis,poa_synthetic_W_m2,poa_beam_W_m2,poa_sky_diffuse_W_m2,poa_ground_diffuse_W_m2,sin_hour,cos_hour,sin_day_of_year,cos_day_of_year,timezone,dc_capacity_kW,tracking_type,normalized_power,is_daylight
10,2010-01-11 06:00:00,-0.2014683333333332,-0.0002649999999999,-2.727295,-12.0,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.0,6.123233995736766e-17,0.1882267098432442,0.9821256058680006,0.0,0.0,0.0,105.30707453557733,-15.307074535577334,105.81410863671164,40.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00017988244047619035,False
10,2010-01-11 07:00:00,-0.1977916666666666,-0.0002716666666666,97.84458333333332,-12.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.9659258262890684,-0.2588190451025206,0.1882267098432442,0.9821256058680006,0.0,0.0,0.0,94.49425997772232,-4.494259977722317,114.7296823471168,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.0001765997023809523,False
10,2010-01-11 08:00:00,-0.1702549999999999,-0.0001133333333333,449.204,-13.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.8660254037844387,-0.4999999999999998,0.1882267098432442,0.9821256058680006,0.0,0.0,0.0,84.46331541752326,5.536684582476733,124.39651188122946,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00015201339285714278,False
10,2010-01-11 09:00:00,-0.1569816666666666,-0.0011683333333333,726.4506666666667,-13.2,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.7071067811865476,-0.7071067811865475,0.1882267098432442,0.9821256058680006,20.0,181.4,8.0,75.6036410475274,14.396358952472593,135.31347814098189,40.0,180.0,0.0,122.50449205301301,114.97240316677505,7.532088886237956,0.467911113762044,0.7071067811865476,-0.7071067811865475,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00014016220238095232,True
10,2010-01-11 10:00:00,-0.1578133333333333,-0.0045599999999999,916.5725,-8.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.4999999999999999,-0.8660254037844387,0.1882267098432442,0.9821256058680006,170.0,712.9,45.0,68.42524592804203,21.57475407195797,147.86996936368763,40.0,180.0,0.0,605.6668439401795,561.9535995030252,43.71324443715438,3.977244466977374,0.49999999999999994,-0.8660254037844387,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00014090476190476187,True
10,2010-01-11 11:00:00,-0.13573,-0.0038383333333333,1024.0551666666663,-3.3,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.258819045102521,-0.9659258262890682,0.1882267098432442,0.9821256058680006,339.0,879.4,65.0,63.53624953503575,26.463750464964246,162.15664414926346,40.0,180.0,0.0,847.4392028897902,782.1116651101568,65.32753777963342,7.931093378266645,0.258819045102521,-0.9659258262890682,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00012118749999999998,True
10,2010-01-11 12:00:00,-0.1373666666666666,-0.0038166666666666,1042.2233333333334,1.5,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.2246467991473532e-16,-1.0,0.1882267098432442,0.9821256058680006,467.0,957.4,74.0,61.50571304213078,28.494286957869218,177.69614768029055,40.0,180.0,0.0,966.7676715307016,890.4983026289557,76.2693689017459,10.925724506343727,1.2246467991473532e-16,-1.0,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00012264880952380947,True
10,2010-01-11 13:00:00,-0.1298333333333333,-0.0034116666666666,957.342,5.7,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.2588190451025208,-0.9659258262890684,0.1882267098432442,0.9821256058680006,540.0,990.7,79.0,62.6198522995994,27.3801477004006,193.41937046435464,40.0,180.0,0.0,981.6648648819918,899.272509307217,82.39235557477481,12.633600071575188,-0.2588190451025208,-0.9659258262890683,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00011592261904761901,True
10,2010-01-11 14:00:00,-0.1062116666666666,-0.0046383333333333,797.9671666666667,7.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.4999999999999997,-0.8660254037844388,0.1882267098432442,0.9821256058680006,549.0,993.0,80.0,66.71749393137394,23.28250606862606,208.15759553383046,40.0,180.0,0.0,901.4006980206833,817.9147602231561,83.48593779752723,12.844160072768108,-0.4999999999999997,-0.8660254037844388,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-9.483184523809517e-05,True
10,2010-01-11 15:00:00,-0.1258016666666666,-0.0018633333333333,549.3171666666666,8.0,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.7071067811865471,-0.7071067811865479,0.1882267098432442,0.9821256058680006,494.0,972.1,75.0,73.28609639535989,16.7139036046401,221.23927544185318,40.0,180.0,0.0,742.5150734065464,664.7310022796622,77.78407112688416,11.557404509922488,-0.7071067811865471,-0.7071067811865479,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.0001123229166666666,True
10,2010-01-11 16:00:00,-0.1827583333333333,-0.0011166666666666,131.90100333333334,6.2,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.8660254037844385,-0.5000000000000004,0.1882267098432442,0.9821256058680006,382.0,915.0,67.0,81.70837339914867,8.291626600851332,232.61345083134162,40.0,180.0,0.0,523.7571082577374,455.6575171403966,68.0995911173408,8.937102272855041,-0.8660254037844385,-0.5000000000000004,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00016317708333333332,True
10,2010-01-11 17:00:00,-0.2088466666666666,0.0,-2.963246666666667,6.0,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.9659258262890684,-0.2588190451025206,0.1882267098432442,0.9821256058680006,224.0,789.3,52.0,91.43885594809149,-1.438855948091482,242.60856815810598,40.0,180.0,0.0,269.31763752252743,218.15987752729913,51.15775999522832,5.240604474134893,-0.9659258262890683,-0.25881904510252063,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00018647023809523805,False
10,2010-01-11 18:00:00,-0.1935966666666666,6.999999999999e-05,-3.6810166666666655,1.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-1.0,-1.8369701987210294e-16,0.1882267098432442,0.9821256058680006,53.0,388.4,18.0,102.05413402013693,-12.054134020136924,251.70269277388007,40.0,180.0,0.0,31.650704017628513,14.516339578088294,17.134364439540217,1.2399644514694166,-1.0,-1.8369701987210297e-16,0.1882267098432442,0.9821256058680006,America/Denver,1.12,fixed,-0.00017285416666666661,False
10,2010-01-12 06:00:00,-0.2143149999999999,0.0005733333333333,-3.0853,-9.0,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.0,6.123233995736766e-17,0.2051044998686192,0.9787400799669153,0.0,0.0,0.0,105.28156991121583,-15.281569911215827,105.62416515533687,40.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,-0.00019135267857142848,False
10,2010-01-12 07:00:00,-0.1898268292682926,0.0004121951219512,48.39570243902439,-8.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.9659258262890684,-0.2588190451025206,0.2051044998686192,0.9787400799669153,0.0,0.0,0.0,94.45568703266338,-4.455687032663374,114.54799491310257,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,-0.0001694882404181184,False
10,2010-01-12 10:00:00,-0.1139090909090908,-0.0039,968.7181818181816,-4.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.4999999999999999,-0.8660254037844387,0.2051044998686192,0.9787400799669153,175.0,736.4,45.0,68.31909635116195,21.680903648838054,147.70588750132458,40.0,180.0,0.0,624.3323403715972,580.5021181560023,43.83022221559489,4.0942222454178845,0.49999999999999994,-0.8660254037844387,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,-0.00010170454545454536,True
10,2010-01-12 11:00:00,4.8046,11.88,1027.0126666666667,-0.1,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.258819045102521,-0.9659258262890682,0.2051044998686192,0.9787400799669153,345.0,900.5,63.0,63.401679991920666,26.598320008079334,162.01306024528435,40.0,180.0,0.0,865.0495307655187,801.3476640948757,63.701866670643064,8.071466712395258,0.258819045102521,-0.9659258262890682,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.004289821428571428,True
10,2010-01-12 12:00:00,966.2333333333332,1034.2496666666668,1057.2833333333333,4.2,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.2246467991473532e-16,-1.0,0.2051044998686192,0.9787400799669153,474.0,974.7,72.0,61.345743335377946,28.654256664622054,177.5875222572572,40.0,180.0,0.0,982.2057924223653,907.5386990739216,74.66709334844366,11.089493396160444,1.2246467991473532e-16,-1.0,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.8627083333333333,True
10,2010-01-12 13:00:00,895.832,958.2495,979.421,7.1,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.2588190451025208,-0.9659258262890684,0.2051044998686192,0.9787400799669153,546.0,1002.9,77.0,62.44226167406456,27.55773832593544,193.35531010303038,40.0,180.0,0.0,992.4742941443386,911.7076096785541,80.76668446578445,12.773973405703801,-0.2588190451025208,-0.9659258262890683,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.79985,True
10,2010-01-12 14:00:00,754.5925,803.9005,806.1905,8.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.4999999999999997,-0.8660254037844388,0.2051044998686192,0.9787400799669153,555.0,1006.4,77.0,66.53175906376264,23.468240936237365,208.13721086638168,40.0,180.0,0.0,911.5847749112153,830.6075304442379,80.97724446697737,12.98453340689672,-0.4999999999999997,-0.8660254037844388,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.6737433035714285,True
10,2010-01-12 15:00:00,528.2566666666667,558.7366666666666,556.1578333333333,9.1,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.7071067811865471,-0.7071067811865479,0.2051044998686192,0.9787400799669153,500.0,984.0,73.0,73.09976085093327,16.90023914906674,221.25423792327547,40.0,180.0,0.0,750.8137345067765,674.6553344888828,76.1584000178938,11.6977778440511,-0.7071067811865471,-0.7071067811865479,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.4716577380952381,True
10,2010-01-12 16:00:00,116.57177666666666,121.56374666666667,139.16865,8.7,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.8660254037844385,-0.5000000000000004,0.2051044998686192,0.9787400799669153,387.0,927.0,65.0,81.5257237979544,8.474276202045605,232.65443179955852,40.0,180.0,0.0,529.7948248342683,463.344300381606,66.45052445266234,9.054080051295552,-0.8660254037844385,-0.5000000000000004,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,0.10408194345238095,True
10,2010-01-12 17:00:00,-0.1751649999999999,-0.11864,-3.666635,7.1,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.9659258262890684,-0.2588190451025206,0.2051044998686192,0.9787400799669153,228.0,800.5,51.0,91.2614939565021,-1.2614939565020895,242.6688003302602,40.0,180.0,0.0,273.05853789824954,222.6902179018283,50.368319996421235,5.3341866968873015,-0.9659258262890683,-0.25881904510252063,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,-0.00015639732142857135,False
10,2010-01-12 18:00:00,-0.1648083333333333,-7.833333333333001e-05,-2.903153333333333,1.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-1.0,-1.8369701987210294e-16,0.2051044998686192,0.9787400799669153,56.0,414.0,18.0,101.88192297795723,-11.881922977957236,251.77853808962382,40.0,180.0,0.0,33.33489046830614,16.130339361701612,17.204551106604526,1.3101511185337233,-1.0,-1.8369701987210297e-16,0.2051044998686192,0.9787400799669153,America/Denver,1.12,fixed,-0.0001471502976190476,False
10,2010-01-13 06:00:00,-0.1831499999999999,0.0,-2.78439,-5.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.0,6.123233995736766e-17,0.2219215130041655,0.9750645322571948,0.0,0.0,0.0,105.25000548919552,-15.25000548919551,105.4298967444384,40.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,-0.00016352678571428562,False
10,2010-01-13 07:00:00,8.643763333333334,8.206921666666666,21.926146666666668,-5.5,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.9659258262890684,-0.2588190451025206,0.2219215130041655,0.9750645322571948,0.0,0.0,0.0,94.41089071812074,-4.410890718120746,114.36252206791573,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.007717645833333334,False
10,2010-01-13 08:00:00,108.31581666666666,108.95185666666666,133.35861666666668,-5.1,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.8660254037844387,-0.4999999999999998,0.2219215130041655,0.9750645322571948,0.0,0.0,0.0,84.34379746861906,5.656202531380937,124.03846292735909,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.8660254037844387,-0.4999999999999998,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.09671055059523809,False
10,2010-01-13 09:00:00,479.1786666666667,499.87416666666667,469.5371666666667,-4.8,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.7071067811865476,-0.7071067811865475,0.2219215130041655,0.9750645322571948,16.0,59.4,12.0,75.43828643358098,14.561713566419012,134.9643936134196,40.0,180.0,0.0,48.56687499507386,37.596279445350355,10.970595549723502,0.3743288910096352,0.7071067811865476,-0.7071067811865475,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.42783809523809524,True
10,2010-01-13 10:00:00,579.1963333333333,608.3061666666667,573.2486666666666,-2.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.4999999999999999,-0.8660254037844387,0.2219215130041655,0.9750645322571948,139.0,433.0,62.0,68.20595173205294,21.79404826794706,147.5403520133778,40.0,180.0,0.0,399.3673628049262,341.3680028275917,57.99935997733452,3.2519822406462056,0.49999999999999994,-0.8660254037844387,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.5171395833333333,True
10,2010-01-13 11:00:00,417.648,436.022,422.0221666666667,1.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.258819045102521,-0.9659258262890682,0.2219215130041655,0.9750645322571948,300.0,616.2,106.0,63.260019250129716,26.739980749870284,161.86949543992137,40.0,180.0,0.0,649.3189267660642,548.6999045743278,100.61902219173649,7.018666706430659,0.258819045102521,-0.9659258262890682,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.3729,True
10,2010-01-13 12:00:00,425.2293333333333,446.0945,433.22083333333336,5.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,424.0,699.6,134.0,61.17887895617741,28.821121043822593,177.480755872224,40.0,180.0,0.0,780.3449600797135,652.1002667789866,128.24469330072685,9.919715611755333,1.2246467991473532e-16,-1.0,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.3796690476190476,True
10,2010-01-13 13:00:00,762.6945,809.4835,791.3965000000001,8.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.2588190451025208,-0.9659258262890684,0.2219215130041655,0.9750645322571948,519.0,895.6,98.0,62.25833535227723,27.741664647722775,193.29493708376287,40.0,180.0,0.0,914.0799471594685,815.4014760445135,98.67847111495496,12.142293402125043,-0.2588190451025208,-0.9659258262890683,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.6809772321428571,True
10,2010-01-13 14:00:00,664.8368333333333,702.786,688.8856666666667,9.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.4999999999999997,-0.8660254037844388,0.2219215130041655,0.9750645322571948,529.0,900.1,99.0,66.34051880815898,23.659481191841024,208.12189321430264,40.0,180.0,0.0,844.1622370574863,744.3667881640908,99.79544889339547,12.376248959006064,-0.4999999999999997,-0.8660254037844388,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.5936043154761904,True
10,2010-01-13 15:00:00,298.28337166666665,309.5877816666667,389.80766666666665,9.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.7071067811865471,-0.7071067811865479,0.2219215130041655,0.9750645322571948,456.0,762.1,123.0,72.9088317704912,17.091168229508792,221.27507663697506,40.0,180.0,0.0,643.178178865093,523.8980722195012,119.28010664559174,10.668373393774603,-0.7071067811865471,-0.7071067811865479,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.2663244389880952,True
10,2010-01-13 16:00:00,20.731666666666666,19.42648833333333,35.84079166666666,9.4,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.8660254037844385,-0.5000000000000004,0.2219215130041655,0.9750645322571948,349.0,656.1,119.0,81.3393173306238,8.6606826693762,232.70170087058662,40.0,180.0,0.0,442.38616033163606,329.1414670309092,113.24469330072685,8.165048935147666,-0.8660254037844385,-0.5000000000000004,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,0.018510416666666665,True
10,2010-01-13 17:00:00,-0.1420933333333333,-0.0026783333333333,-2.677435,7.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-0.9659258262890684,-0.2588190451025206,0.2219215130041655,0.9750645322571948,200.0,517.0,84.0,91.08105911923842,-1.081059119238424,242.73557145653677,40.0,180.0,0.0,223.5893314809349,144.73635373231738,78.8529777486175,4.67911113762044,-0.9659258262890683,-0.25881904510252063,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,-0.0001268690476190476,False
10,2010-01-13 18:00:00,-0.1563816666666666,8.333333333331667e-06,-2.308705,4.6,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,-1.0,-1.8369701987210294e-16,0.2219215130041655,0.9750645322571948,47.0,192.5,29.0,101.70714462834435,-11.707144628344347,251.86119640828946,40.0,180.0,0.0,34.505841804241655,7.798606261675674,26.707235542565982,1.0995911173408033,-1.0,-1.8369701987210297e-16,0.2219215130041655,0.9750645322571948,America/Denver,1.12,fixed,-0.00013962648809523804,False
10,2010-01-14 06:00:00,-0.1959133333333333,0.0033366666666666,-1.5265883333333332,-8.0,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,1.0,6.123233995736766e-17,0.2386727660059501,0.9711000518829505,0.0,0.0,0.0,105.21234476229294,-15.212344762292943,105.23144485626938,40.0,180.0,0.0,0.0,0.0,0.0,0.0,1.0,6.123233995736766e-17,0.2386727660059501,0.9711000518829505,America/Denver,1.12,fixed,-0.000174922619047619,False
10,2010-01-14 07:00:00,2.8342716666666665,2.2040966666666666,14.397248333333332,-7.9,423.0,W,W,1.0,0.0,ac_power,AC power,422.0,W,W,1.0,0.0,dc_power,DC power,421.0,W/m^2,W/m^2,1.0,0.0,poa_irradiance,POA irradiance,428.0,C,C,1.0,0.0,ambient_temp,Ambient temperature,0.9659258262890684,-0.2588190451025206,0.2386727660059501,0.9711000518829505,0.0,0.0,0.0,94.35985141097613,-4.3598514109761375,114.17338941090082,40.0,180.0,0.0,0.0,0.0,0.0,0.0,0.9659258262890683,-0.25881904510252063,0.2386727660059501,0.9711000518829505,America/Denver,1.12,fixed,0.002530599702380952,False
