system_id,timestamp,ac_power,poa_irradiance,ambient_temp,sin_hora,cos_hora,sin_dia_anual,cos_dia_anual,max_ac_power_system,global_max_ac_power_system,ac_power_norm,predicted_ac_power_norm,predicted_ac_power,residual_ac_power_norm,residual_ac_power,experiment,target
1430,2010-08-20 07:00:00,37.38999975,169.231383,17.61554975,0.9659258262890684,-0.2588190451025206,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.11233963217884478,0.16184239050274282,53.8660027905673,-0.04950275832389804,-16.4760030405673,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 08:00:00,226.9366665,753.8960995,19.86409975,0.8660254037844387,-0.4999999999999998,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.6818395777738181,0.6640452457344497,221.01417897178558,0.01779433203936842,5.922487528214418,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 09:00:00,292.2816665,972.9473495,22.52659975,0.7071067811865476,-0.7071067811865475,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8781710384266525,0.8451157884097866,281.2798876451503,0.03305525001686582,11.001778854849647,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 10:00:00,290.3066665,974.1580165,23.27288275,0.4999999999999999,-0.8660254037844387,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8722370781421724,0.8709317183858307,289.87220361262314,0.0013053597563417174,0.434462887376867,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 11:00:00,283.888333,946.65271625,24.10983275,0.258819045102521,-0.9659258262890682,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8529529586072115,0.8723533324728492,290.3453594288501,-0.019400373865637643,-6.457026428850099,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 12:00:00,281.068333,921.975433,25.5156165,1.2246467991473532e-16,-1.0,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8444801646820299,0.8694167134149355,289.3679645085388,-0.024936548732905628,-8.299631508538823,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 13:00:00,264.693333,842.8446665,25.606533,-0.2588190451025208,-0.9659258262890684,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.7952808737157714,0.8146250045798689,271.1316400706615,-0.019344130864097475,-6.438307070661494,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 14:00:00,256.028333,835.6094664999999,26.2163665,-0.4999999999999997,-0.8660254037844388,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.7692465618853818,0.8071671196735068,268.6494322391415,-0.03792055778812509,-12.621099239141529,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 15:00:00,267.848333,888.17213325,26.55586625,-0.7071067811865471,-0.7071067811865479,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8047601874866751,0.8397144125707956,279.4821477260093,-0.034954225084120494,-11.633814726009291,regresion_conjunta_normalizada,ac_power_norm
1430,2010-08-20 16:00:00,283.79833325,930.17321625,26.68064975,-0.8660254037844385,-0.5000000000000004,-0.7526668275320083,-0.6584015846980489,332.82999975,332.82999975,0.8526825510415846,0.856449376011928,285.0520456039377,-0.0037668249703434187,-1.2537123539377149,regresion_conjunta_normalizada,ac_power_norm
