test_system,n_train,n_test,baseline_mean_mae,baseline_mean_rmse,baseline_mean_r2,linear_scaled_mae,linear_scaled_rmse,linear_scaled_r2,linear_scaled_pct_pred_lt_0,linear_scaled_pct_pred_gt_1,linear_scaled_pct_pred_outside_0_1,polynomial_degree_2_mae,polynomial_degree_2_rmse,polynomial_degree_2_r2,polynomial_degree_2_pct_pred_lt_0,polynomial_degree_2_pct_pred_gt_1,polynomial_degree_2_pct_pred_outside_0_1,pct_test_rows_any_feature_outside,pct_extreme_predictions_with_domain_shift,mean_abs_contribution_degree_1,mean_abs_contribution_degree_2
10,5455,4492,0.2733177207649203,0.3070547579259517,-0.0003811869663163936,0.07527026757653872,0.746614704009007,-4.914621133951554,0.3784505788067676,0.04452359750667854,0.42297417631344614,0.09167711888418598,1.1549554806917366,-13.153516038721246,4.764024933214603,0.08904719501335707,4.853072128227961,100.0,100.0,0.3185011715585567,0.43573631674717955
34,8554,1393,0.2343028545278189,0.25723957490088284,-0.07794931622691559,6.923737382104946,6.925598576952324,-780.3352274931917,100.0,0.0,100.0,4.071437260008899,4.778667494874482,-370.9943987968304,49.46159368269921,45.369705671213204,94.83129935391243,4.3072505384063176,4.213938411669368,0.9134636394968297,16.04053104772363
1239,7477,2470,0.22351817504510949,0.2537416553700518,-0.01837439838054311,20.44508346483842,20.445878571749304,-6611.040263546327,100.0,0.0,100.0,11.900187412386053,14.661573712633135,-3399.04849541734,66.23481781376518,30.2834008097166,96.51821862348177,5.020242914979757,5.172413793103448,1.8474313224107508,53.185683140398496
1430,8355,1592,0.2859811238927681,0.3294764736684206,-0.15392621215210767,0.19684310990924409,0.24094085996269185,0.38290769258458757,7.85175879396985,0.0,7.85175879396985,0.12488809249548088,0.1608744725866331,0.7248918270516602,7.097989949748744,0.0,7.097989949748744,100.0,0.0,0.27706617024923297,0.5957562454097871
